C0001198,CID100005070;CID100005070
C0001206,CID100002443;CID100002443
C0001231,CID100004196;CID100004196
C0001339,CID100004075;CID100004075;CID100004054;CID100004054;CID100003475;CID100003475;CID100003440;CID100003440;CID100003640;CID100003640;CID100004411;CID100004411;CID100004428;CID100004428;CID100003403;CID100003403;CID100003672;CID100003672;CID100003741;CID100003741;CID100003826;CID100003826;CID100004042;CID100004042;CID100004666;CID100004666;CID100072022;CID100072022;CID100082146;CID100082146;CID100054373;CID100054688;CID100054688;CID100054373;CID100060183;CID100060183;CID100054373;CID100054373;CID100042113;CID100042113;CID100093860;CID100084003;CID100084003;CID100093860;CID100160051;CID100160051;CID100213039;CID100213039;CID100170361;CID100170361;CID100206527;CID100206527;CID100002367;CID100002367;CID100001983;CID100001983;CID100002662;CID100002662;CID100002818;CID100002818;CID100003003;CID100003003;CID100002907;CID100002907;CID100002909;CID100002909;CID100003278;CID100003278;CID100003121;CID100003121;CID100004920;CID100004920;CID100005039;CID100005039;CID100004900;CID100004900;CID100005538;CID100005538;CID1000055
C0001349,CID100060852;CID100060852;CID100068740;CID100068740;CID100002088;CID100002088;CID100005245;CID100005245
C0001361,CID100004885;CID100004885;CID100004542;CID100004542;CID105493381;CID105493381
C0001364,CID100062959;CID100062959;CID100004583;CID100004583;CID100004178;CID100004178;CID100004259;CID100004259;CID100003899;CID100003899;CID100001046;CID100001046
C0001396,CID100002554;CID100002554;CID100005077;CID100005077;CID100004411;CID100004411
C0001403,CID100004253;CID100004253;CID100004635;CID100004635;CID100003648;CID100003648;CID146181941;CID146181941;CID109941444;CID109941444;CID100002478;CID100002478
C0001416,CID100002170;CID100002170;CID100002995;CID100002995;CID100003158;CID100003158;CID100004543;CID100004543;CID100003696;CID100003696;CID100004011;CID100004011;CID100004976;CID100004976;CID100005584;CID100005584;CID100005352;CID100005352
C0001418,CID100005376;CID100005376;CID100005077;CID100005077;CID100005095;CID100005095;CID100005073;CID100005073;CID100005672;CID100005672;CID100004885;CID100004885;CID100083030;CID100083030;CID100115237;CID100115237;CID100004666;CID100004666
C0001430,CID100004536;CID100004536;CID100004271;CID100004271;CID100002662;CID100002662;CID100004885;CID100004885;CID100004745;CID100004745;CID100005203;CID100005203;CID100005073;CID100005073;CID100115237;CID100115237;CID100125889;CID100125889
C0001486,CID100004075;CID100004075
C0001511,CID100005203;CID100005203
C0001546,CID100005656;CID100005656;CID106477186;CID106477186;CID100093860;CID100093860;CID100003158;CID100003158
C0001621,CID100005978;CID100005978;CID100005978;CID100005978
C0001622,CID100005544;CID100005544;CID100004895;CID100004894;CID100004894;CID100004895;CID100004896;CID100004896;CID100005394;CID100005394;CID100006436;CID100006436;CID100123620;CID100123620;CID100062924;CID100062924;CID100002791;CID100002791;CID100002462;CID100002462;CID100002462;CID100002462;CID100002307;CID100002307;CID100002308;CID100002308;CID100444033;CID100444033;CID100004159;CID100004159;CID100003399;CID100003399;CID100003384;CID100003384;CID100003379;CID100003379;CID100004043;CID100004043
C0001623,CID100004211;CID100004211;CID100004196;CID100004196;CID100004048;CID100004048;CID100004174;CID100004174;CID100003793;CID100003793;CID100003672;CID100003672;CID100019090;CID100019090;CID100004896;CID100004896;CID100004900;CID100004900;CID100002462;CID100002462;CID100002145;CID100002145;CID100002478;CID100002478;CID100071616;CID100071616;CID100054373;CID100054373;CID100147912;CID100147912;CID100125889;CID100125889;CID103006171;CID103006171;CID105381226;CID105381226;CID105381226;CID105381226;CID103086686;CID103086686;CID146181941;CID146181941;CID109941444;CID109941444
C0001707,CID109853053;CID109853053
C0001733,CID100005771;CID100005771
C0001807,CID100005735;CID100005735;CID100005734;CID100005734;CID100005719;CID100005719;CID100005665;CID100005665;CID100005647;CID100005647;CID100005656;CID100005656;CID100005732;CID100005732;CID100006476;CID100006476;CID100013314;CID100013314;CID100005064;CID100005064;CID100005002;CID100005002;CID100004920;CID100004920;CID100005538;CID100005538;CID100005556;CID100005556;CID100005514;CID100005514;CID100005391;CID100005391;CID100005358;CID100005358;CID100005409;CID100005410;CID100005409;CID100005410;CID100005408;CID100005408;CID100004747;CID100004747;CID100004885;CID100004885;CID100004691;CID100004691;CID100004828;CID100004828;CID100005203;CID100005203;CID100005077;CID100005077;CID100003696;CID100003696;CID100004506;CID100004506;CID100004583;CID100004583;CID100004594;CID100004594;CID100004594;CID100004594;CID100004616;CID100004616;CID100004011;CID100004011;CID100003958;CID100003958;CID100003648;CID100003648;CID100003449;CID100003449;CID100003476;CID100003476;CID100003494;CID100003475;CID100003494;CID100003475;CID1000033
C0001816,CID100005538;CID100005538
C0001818,CID100003404;CID100003404;CID100060795;CID100060795
C0001824,CID100060795;CID100060795;CID100062956;CID100062959;CID100062959;CID100062956;CID100063001;CID100063001;CID100064778;CID100064778;CID100060953;CID100060953;CID100060843;CID100060843;CID100128549;CID100128549;CID100147912;CID100147912;CID100130564;CID100130564;CID100050614;CID100050614;CID100034312;CID100034312;CID100047419;CID100047419;CID100047640;CID100047640;CID100030623;CID100032603;CID100031072;CID100031072;CID100032603;CID100030623;CID100104778;CID100104778;CID100102258;CID100102258;CID100084003;CID100084003;CID100115355;CID100115355;CID100107994;CID100115237;CID100115237;CID100107994;CID100160352;CID100160352;CID100158781;CID100158781;CID100156326;CID100156326;CID100206527;CID100206527;CID100060706;CID100060706;CID100060706;CID100060706;CID100055331;CID100055331;CID100054547;CID100054688;CID100054688;CID100054547;CID100060183;CID100060183;CID100060184;CID100060184;CID100059708;CID100059708;CID100072022;CID100072022;CID100068740;CID100068740;CID100065866;CID100065866;CID100071616;CID100071616;CID1000729
C0001849,CID100001971;CID100001971
C0001883,CID100002550;CID100002550;CID100002802;CID100002802;CID100000297;CID100000297;CID100072054;CID100072054;CID100083030;CID100083030;CID100060751;CID100060751;CID100154058;CID100154058;CID100004192;CID100004192;CID100003821;CID100003821;CID100003736;CID100003738;CID100003736;CID100003738;CID100003958;CID100003961;CID100003961;CID100003958;CID100004634;CID100004634;CID100004583;CID100004583;CID100003639;CID100003639;CID106918558;CID106918558;CID100005206;CID100005206
C0001916,CID100005073;CID100005073;CID100115237;CID100115237
C0001925,CID100119607;CID100119607;CID100122316;CID100122316;CID100060853;CID100060853;CID100060795;CID100060795;CID100060878;CID100060878;CID100028486;CID100028486;CID100027661;CID100027661;CID100130564;CID100130564;CID100125889;CID100125889;CID100150310;CID100150310;CID100150310;CID100150310;CID100147912;CID100147912;CID100071273;CID100071273;CID100082146;CID100082146;CID100071616;CID100071616;CID100065856;CID100065856;CID100065281;CID100065281;CID100065281;CID100065281;CID100197281;CID100197281;CID100056338;CID100056338;CID100059708;CID100059708;CID100000815;CID100000815;CID100002955;CID100002955;CID100003019;CID100003019;CID100001972;CID100001972;CID100001972;CID100001972;CID100002094;CID100002094;CID100002142;CID100002142;CID100001301;CID100001690;CID100001301;CID100001690;CID100001775;CID100001775;CID100002153;CID100002153;CID100002284;CID100002284;CID100002267;CID100002267;CID100002541;CID100002524;CID100002541;CID100002540;CID100002540;CID100002524;CID100002554;CID100002554;CID100002662;CID100002662;CID1000025
C0001957,CID100004506;CID100004506
C0001969,CID100002802;CID100002802;CID100005735;CID100005735
C0001973,CID100060795;CID100060795;CID100060795;CID100041317;CID100041317;CID100041317;CID100004635;CID100004635;CID100004635;CID100003648;CID100003648;CID100003648;CID100003475;CID100003475;CID100003475;CID100003488;CID100003488;CID100003488;CID100004253;CID100004253;CID100004253;CID100004428;CID100004428;CID100004428;CID102723601;CID102723601;CID102723601
C0002063,CID100000923;CID100000923;CID100001775;CID100001775;CID100001301;CID100001301;CID100056338;CID100056338;CID100004900;CID100004900;CID100005372;CID100005372;CID100005372;CID100005372;CID100004775;CID100004775;CID100007012;CID100007012;CID100010340;CID100010340;CID100004271;CID100004271;CID100004272;CID100004272;CID100003715;CID100003715;CID100004159;CID100004159
C0002064,CID100001972;CID100001972;CID100001972;CID100001972;CID100002244;CID100002244;CID100002585;CID100002585;CID100060613;CID100060613;CID100105145;CID100105145;CID100093860;CID100093860;CID100060853;CID100060853;CID100005514;CID100005514;CID100004885;CID100004885
C0002103,CID100060787;CID100060787
C0002170,CID100060787;CID100060787;CID100060668;CID100060668;CID100059708;CID100059708;CID100060613;CID100060496;CID100060496;CID100060613;CID100060613;CID100060613;CID100055331;CID100055331;CID100060183;CID100060183;CID100060198;CID100060198;CID100057469;CID100057469;CID100054454;CID100054454;CID100054373;CID100054373;CID100054547;CID100054547;CID100041317;CID100041317;CID100039042;CID100040976;CID100040976;CID100040973;CID100040973;CID100039042;CID100040976;CID100040976;CID100031072;CID100031072;CID100032603;CID100032603;CID100028486;CID100028486;CID100030623;CID100030623;CID100054373;CID100054373;CID100047725;CID100047725;CID100042955;CID100042955;CID100032797;CID100038904;CID100034312;CID100038904;CID100037720;CID100032797;CID100037720;CID100034312;CID100060852;CID100060843;CID100060852;CID100060843;CID100060853;CID100060853;CID100060834;CID100060834;CID100060795;CID100060795;CID100065157;CID100064147;CID100065157;CID100064147;CID100063001;CID100063001;CID100062819;CID100060953;CID100060953;CID100062819;CID1000840
C0002390,CID100004727;CID100004727;CID100004691;CID100004691;CID100005070;CID100005070;CID100005472;CID100005472;CID100065866;CID100065866;CID100148191;CID100148191;CID100206527;CID100206527;CID100001972;CID100001972;CID100002656;CID100002656;CID100002663;CID100002663;CID100002801;CID100002801;CID100002907;CID100002907;CID100002145;CID100002145;CID100002182;CID100002182;CID100216326;CID100216326;CID100216235;CID100216235;CID116156130;CID116156130;CID100004011;CID100004011;CID100004075;CID100004112;CID100004112;CID100004075;CID100004409;CID100004409;CID100004259;CID100004259;CID100004583;CID100004583;CID100004583;CID100004583;CID100003386;CID100003386;CID100003367;CID100003367;CID100003368;CID100003368;CID100003696;CID100003696;CID100003690;CID100003690
C0002395,CID100004428;CID100004428;CID100004585;CID100004585;CID100060853;CID100060853;CID100216416;CID100216416
C0002418,CID100444013;CID100444013;CID103081884;CID103081884;CID125077993;CID125077993;CID106850791;CID106850791;CID100005466;CID100005466;CID100005514;CID100005514;CID100005523;CID100005523;CID100005487;CID100005487;CID100010413;CID100010413;CID100012597;CID100012597;CID100023982;CID100023982;CID100019090;CID100019090;CID100005426;CID100005426;CID100005372;CID100005372;CID100005297;CID100005297;CID100005401;CID100005401;CID100005372;CID100005372;CID100005210;CID100005206;CID100005210;CID100005206;CID100005245;CID100005245;CID100005257;CID100005257;CID100005195;CID100005184;CID100005195;CID100005184;CID100005076;CID100005076;CID100005731;CID100005726;CID100005726;CID100005731;CID100005735;CID100005734;CID100005734;CID100005735;CID100005645;CID100005645;CID100005070;CID100005070;CID100005005;CID100005005;CID100005002;CID100005029;CID100005002;CID100005029;CID100004991;CID100004991;CID100004943;CID100004943;CID100004691;CID100004691;CID100004819;CID100004819;CID100004739;CID100004739;CID100004679;CID100004679;CID1000045
C0002447,CID100002800;CID100002800
C0002453,CID100002771;CID100002771;CID100002801;CID100002801;CID100002726;CID100002726;CID100002708;CID100002708;CID100002771;CID100002771;CID100002684;CID100002684;CID100002367;CID100002367;CID100002267;CID100002267;CID100002159;CID100002159;CID100002478;CID100002478;CID100002477;CID100002477;CID100000444;CID100000444;CID100000450;CID100000450;CID100000699;CID100000699;CID100001690;CID100001690;CID100001690;CID100001690;CID100003121;CID100003143;CID100003143;CID100003121;CID100003168;CID100003168;CID100003143;CID100003143;CID100002909;CID100002909;CID100002907;CID100002907;CID100003003;CID100003003;CID100002949;CID100002949;CID106442177;CID106442177;CID100216235;CID100216235;CID100213046;CID100213046;CID100216326;CID100216326;CID103081884;CID103081884;CID105381226;CID105381226;CID116137271;CID116137271;CID111505907;CID111505907;CID110324367;CID110324367;CID125102847;CID125102847;CID171306834;CID171306834;CID124776445;CID124776445;CID100003446;CID100003446;CID100003640;CID100003640;CID100003559;CID100003559;CID1000045
C0002622,CID100096312;CID100096312;CID100110634;CID100110634;CID100121892;CID100122316;CID100122316;CID100121892;CID100071360;CID100071360;CID100071616;CID100071616;CID100071158;CID100071158;CID100071273;CID100071273;CID100068844;CID100068844;CID100072111;CID100072111;CID100077993;CID100077992;CID100077993;CID100077992;CID100206527;CID100206527;CID100170361;CID100170361;CID100179344;CID100179344;CID100193962;CID100193962;CID100060795;CID100060795;CID100060814;CID100060814;CID100060953;CID100060953;CID100062959;CID100062959;CID100064147;CID100064147;CID100060853;CID100060852;CID100060852;CID100060853;CID100054373;CID100054373;CID100054454;CID100054454;CID100060787;CID100060787;CID100056338;CID100056338;CID100056959;CID100056959;CID100059708;CID100059708;CID100060183;CID100060183;CID100060184;CID100060184;CID100060496;CID100060496;CID100060613;CID100060613;CID100125889;CID100125889;CID100147912;CID100147912;CID100150311;CID100150311;CID100129806;CID100132804;CID100129806;CID100132804;CID100148192;CID100148192;CID1000276
C0002624,CID100005735;CID100005735;CID100005002;CID100005002;CID100004192;CID100004192;CID100003623;CID100003623;CID100003738;CID100003738;CID100004506;CID100004506
C0002631,CID100000160;CID100000160
C0002726,CID100001546;CID100001546;CID100093860;CID100093860;CID100005426;CID100005426;CID100005645;CID100005645
C0002792,CID100005596;CID100005593;CID100005593;CID100005595;CID100005596;CID100005595;CID100005596;CID100005596;CID100005877;CID100005877;CID100005978;CID100005978;CID100006058;CID100006058;CID100005939;CID100005939;CID100005978;CID100005978;CID100005672;CID100005672;CID100005731;CID100005732;CID100005732;CID100005731;CID100005726;CID100005726;CID100005651;CID100005650;CID100005656;CID100005647;CID100005650;CID100005647;CID100005651;CID100005651;CID100005651;CID100005656;CID100005771;CID100005771;CID100005735;CID100005735;CID100005248;CID100005248;CID100005257;CID100005257;CID100005106;CID100005152;CID100005106;CID100005106;CID100005161;CID100005161;CID100005106;CID100005152;CID100005078;CID100005078;CID100005206;CID100005206;CID100005210;CID100005210;CID100005002;CID100005002;CID100005029;CID100005029;CID100004943;CID100004934;CID100004993;CID100004943;CID100004934;CID100004993;CID100004906;CID100004911;CID100004911;CID100004900;CID100004906;CID100004900;CID100005039;CID100005039;CID100005070;CID100005070;CID1000050
C0002871,CID100443379;CID100443379;CID100219090;CID100219090;CID100483407;CID100644241;CID100644241;CID100483407;CID100219078;CID100216416;CID100216416;CID100219078;CID100216239;CID100216239;CID100216326;CID100216326;CID103010818;CID100667490;CID103010818;CID100667490;CID100477468;CID100477468;CID100477468;CID100477468;CID100213046;CID100216209;CID100216235;CID100216235;CID100216209;CID100213046;CID116136245;CID116132441;CID116132441;CID116136245;CID111254352;CID111234049;CID111234049;CID111304743;CID111556711;CID111304743;CID111167602;CID111167602;CID111556711;CID111254352;CID116129632;CID116129632;CID116129703;CID116129703;CID116129704;CID116129682;CID116129704;CID116129682;CID110324367;CID110324367;CID110182969;CID110182969;CID116129616;CID116129629;CID116129629;CID116129629;CID116004692;CID116004692;CID116129629;CID116065945;CID116065945;CID116126651;CID116126651;CID116129616;CID111597571;CID111597571;CID111707110;CID111707110;CID116130295;CID116130295;CID105353980;CID105353980;CID105359596;CID105359596;CID1053289
C0002874,CID100002179;CID100002179;CID100002265;CID100002265;CID100002156;CID100002156;CID100003308;CID100003291;CID100003291;CID100003308;CID100003121;CID100003121;CID100003148;CID100003148;CID100002631;CID100002646;CID100002650;CID100002650;CID100002646;CID100002655;CID100002655;CID100002656;CID100002656;CID100002631;CID100002631;CID100002622;CID100002622;CID100002654;CID100002650;CID100002654;CID100002637;CID100002637;CID100002631;CID100002650;CID100002478;CID100002478;CID100002554;CID100002554;CID100002675;CID100002666;CID100002658;CID100002675;CID100002675;CID100002675;CID100002666;CID100002662;CID100002658;CID100002662;CID100002610;CID100002617;CID100002617;CID100002585;CID100002585;CID100002610;CID100002617;CID100002609;CID100002609;CID100002617;CID100002610;CID100002610;CID100002540;CID100002540;CID100002094;CID100002094;CID100001798;CID100001798;CID100001546;CID100001546;CID100001301;CID100001301;CID100001971;CID100001971;CID100001690;CID100001690;CID100002082;CID100002082;CID100002019;CID100002022;CID1000020
C0002878,CID100004121;CID100004121;CID100004138;CID100004138;CID100004139;CID100004139;CID100004060;CID100004060;CID100004053;CID100004053;CID100004044;CID100004044;CID100004271;CID100004271;CID100004253;CID100004253;CID100004421;CID100004421;CID100004485;CID100004485;CID100003475;CID100003478;CID100003478;CID100003475;CID100003488;CID100003476;CID100003476;CID100003488;CID100003454;CID100003454;CID100003419;CID100003419;CID100003419;CID100003419;CID100003440;CID100003440;CID100003639;CID100003639;CID100003637;CID100003637;CID100004042;CID100004042;CID100004036;CID100004033;CID100004033;CID100004036;CID100003826;CID100003826;CID100003823;CID100003823;CID100003948;CID100003937;CID100003937;CID100003948;CID100003998;CID100003998;CID100003962;CID100003962;CID100003961;CID100003961;CID100003878;CID100003878;CID100003883;CID100003883;CID100004583;CID100004583;CID100004649;CID100004649;CID100004547;CID100004547;CID100004509;CID100004509;CID100004539;CID100004539;CID100004609;CID100004609;CID100004614;CID100004614;CID1000045
C0002880,CID100003368;CID100003368;CID100003367;CID100003367;CID100004044;CID100004044;CID100003883;CID100003883;CID100004609;CID100004609;CID100002656;CID100002656;CID100001546;CID100001546;CID100216326;CID100216326
C0002884,CID171306834;CID171306834;CID106323497;CID106323497;CID116137271;CID116137271;CID100206527;CID100206527;CID100197281;CID100197281;CID100082146;CID100082146;CID100027661;CID100027661;CID100064778;CID100064778;CID100060795;CID100060795;CID100060853;CID100060853;CID100060613;CID100060613;CID100054373;CID100054373;CID100056338;CID100056338;CID100060706;CID100060706;CID100125889;CID100125889;CID100130564;CID100130564;CID100004542;CID100004542;CID100004594;CID100004594;CID100003454;CID100003454;CID100003331;CID100003331;CID100003386;CID100003386;CID100004271;CID100004259;CID100004271;CID100004259;CID100004272;CID100004272;CID100003958;CID100003958;CID100005095;CID100005095;CID100005077;CID100005077;CID100004691;CID100004691;CID100004679;CID100004679;CID100005073;CID100005073;CID100005070;CID100005070;CID100005002;CID100005002;CID100005029;CID100005029;CID100012597;CID100012597;CID100005372;CID100005372;CID100005372;CID100005372;CID100005426;CID100005426;CID100001690;CID100001690;CID100001775;CID100001690;CID1000016
C0002886,CID100003121;CID100003121;CID100002265;CID100002265;CID100002554;CID100002554;CID100125889;CID100125889;CID100060795;CID100060795;CID100122316;CID100122316;CID100003878;CID100003878;CID100003397;CID100003397;CID100005426;CID100005426;CID100005732;CID100005732
C0002888,CID100005193;CID100005193;CID100004745;CID100004737;CID100004737;CID100004745;CID100004763;CID100004763;CID100005578;CID100005578;CID100005546;CID100005546;CID100004993;CID100004993;CID100004909;CID100004909;CID100005426;CID100005426;CID100005329;CID100005329;CID100216416;CID100216416;CID100358641;CID100358641;CID105353980;CID105353980;CID105353980;CID105353980;CID100071616;CID100071616;CID100125889;CID100125889;CID100002554;CID100002554;CID100001775;CID100001775;CID100000596;CID100000596;CID100000948;CID100000948;CID100002265;CID100002265;CID100002163;CID100002163;CID100004509;CID100004509;CID100003419;CID100003419;CID100003657;CID100003657;CID100004091;CID100004091;CID100004112;CID100004112;CID100004060;CID100004060
C0002891,CID100003690;CID100003690
C0002893,CID100003950;CID100003950;CID100216326;CID100216326
C0002894,CID100123015;CID100123015;CID100001805;CID100001805
C0002895,CID100000232;CID100000232;CID100005212;CID100005212
C0002896,CID100004727;CID100004727;CID100001046;CID100001046
