CMPD_CHEMBLID,exp,smiles
CHEMBL98192,2.56,CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4c(CNc5ccccc5)c6ccccc6nc34)C2=O
CHEMBL79945,4.01,Fc1ccc2c(c1)[nH]c3c2[nH]cc4nc5ccccc5c34
CHEMBL330215,3.26,CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4c(\\C=N\\Cc5ccccc5)c6ccccc6nc34)C2=O
CHEMBL1793832,-0.5,[3H]C1=C(OCC(O)CNC(C)(C)C)C2=NC(=O)N=C2C(=C1)[3H]
CHEMBL100268,4.14,CCCCS(=O)(=O)c1ccc(O)c(c1)C(=O)Nc2ccc(cc2)C(F)(F)F
CHEMBL12189,1,FC(F)(F)S(=O)(=O)CS(=O)(=O)c1ccc(Cl)c(Cl)c1
CHEMBL418179,0.443,OCC1CC(F)C(O1)n2cnc3c(Br)ncnc23
CHEMBL145085,0.21,COc1ccc(cn1)[C@H](CC(=O)O)N2CCN(CCCc3ccc4CCCNc4n3)C2=O
CHEMBL423085,2,COc1ccc(cc1)[C@@H]2Cc3cc(SC)ccc3N(CCN(C)C)C(=O)[C@@H]2OC(=O)C
CHEMBL350321,36,CCC[C@@H]1[C@@H](Cc2ccccc2N(CCN(C)C)C1=O)c3ccc(OC)cc3
CHEMBL115335,3,Oc1cccc(I)c1
CHEMBL42572,-1.21,OCC1CC(F)C(O1)n2cnc3c(O)ncnc23
CHEMBL274911,0.056,OCC1CC(F)C(O1)n2cnc3c(F)ncnc23
CHEMBL349752,1.7,COc1ccc(cc1)[C@@H]2Cc3c(C)cccc3N(CCN(C)C)C(=O)[C@@H]2OC(=O)C
CHEMBL165086,3.4,COc1ccc(cc1)[C@@H]2Cc3c(OC)c(Br)ccc3N(CCN(C)C)C(=O)[C@@H]2C
CHEMBL162613,3.29,Cc1ccc2nc(C)nc(O)c2c1Sc3ccc(cc3)[N+](=O)[O-]
CHEMBL348931,2.4,COc1ccc(cc1)[C@@H]2Cc3c(Cl)cccc3N(CCN(C)C)C(=O)[C@@H]2OC(=O)C
CHEMBL165217,1.9,COc1ccc(cc1)[C@@H]2Cc3c(OC)cccc3N(CCN(C)C)C(=O)[C@@H]2OC(=O)C
CHEMBL1160503,-3.24,CC(C)OP(=O)(O)C(Cl)(Cl)P(=O)(O)O
CHEMBL1160496,-0.95,CC(C)OP(=O)(O)C(Cl)(Cl)P(=O)(OC(C)C)OC(C)C
CHEMBL1160489,-0.64,CCCCCCOP(=O)(O)C(Cl)(Cl)P(=O)(O)OCCCCCC
CHEMBL1483,3.07,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1
CHEMBL30017,3.92,CCCSc1ccc2c(c1)nc(NC(=O)OC)n2C(=O)OCC
CHEMBL351235,2.1,COc1ccc(cc1)[C@@H]2Cc3c(cccc3C(F)(F)F)N(CCN(C)C)C(=O)[C@@H]2O
CHEMBL126124,1.59,O=C1N[C@@H](Cc2ccccc2)C(=O)N[C@H]1Cc3ccccc3
CHEMBL126124,2.86,O=C1N[C@@H](Cc2ccccc2)C(=O)N[C@H]1Cc3ccccc3
CHEMBL168099,2.6,COc1ccc(cc1)[C@@H]2Cc3c(OC)cccc3N(CCN(C)C)C(=O)[C@@H]2C
CHEMBL29014,3.17,CCCSc1ccc2c(c1)nc(NC(=O)OC)n2C(=O)CC
CHEMBL354450,3.1,COc1ccc(cc1)[C@H]2CC(=O)N(CCN(C)C)c3cccc(c3C2)C(F)(F)F
CHEMBL30156,3.19,CCCSc1ccc2nc(NC(=O)OC)n(C(=O)OCC)c2c1
CHEMBL348843,1.7,COc1ccc(cc1)[C@@H]2Cc3c(cccc3[N+](=O)[O-])N(CCN(C)C)C(=O)[C@@H]2OC(=O)C
CHEMBL1160502,-3.56,CC(C)OP(=O)(OC(C)C)C(Cl)(Cl)P(=O)(O)O
CHEMBL24241,1.35,FCS(=O)(=O)Nc1ccccc1
CHEMBL285097,3.92,CCCSc1ccc2c(c1)nc(NC(=O)OC)n2C(=O)CCC
CHEMBL414459,3.1,COc1ccc(cc1)[C@@H]2Cc3cc(Oc4ccccc4)ccc3N(CCN(C)C)C(=O)[C@@H]2OC(=O)C
CHEMBL163719,2.2,CCOC(=O)c1cccc2N(CCN(C)C)C(=O)[C@H](OC(=O)C)[C@@H](Cc12)c3ccc(OC)cc3
CHEMBL116296,3.25,Ic1ccccc1
CHEMBL275355,0.245,COc1ncnc2c1ncn2C3OC(CO)CC3F
CHEMBL1173,0.04,IC1=CNC(=O)NC1=O
CHEMBL351403,2.16,Cc1ccc2nc(C)nc(O)c2c1Sc3ccncc3
CHEMBL164404,1.8,COc1ccc(cc1)[C@@H]2Cc3cc(OC(F)F)ccc3N(CCN(C)C)C(=O)[C@@H]2OC(=O)C
CHEMBL167746,1.6,COc1ccc(cc1)[C@@H]2Cc3cc(ccc3N(CCN(C)C)C(=O)[C@@H]2NC(=O)C)C(F)(F)F
CHEMBL451239,4.9,CCC[C@@H]1[C@@H](Cc2c(cccc2C(F)(F)F)N(CCN(C)C)C1=O)c3ccc(OC)cc3
CHEMBL69420,7.99,COc1cc2CCN(CCCCCCC(Sc3ccccc3)c4ccccc4)Cc2cc1OC
CHEMBL354088,3.6,COc1ccc(cc1)[C@@H]2Cc3cc(SC(C)(C)C)ccc3N(CCN(C)C)C(=O)[C@@H]2OC(=O)C
CHEMBL98189,2.5,COc1ccc(cc1)[C@@H]2Cc3ccccc3N(CCN(C)C)C(=O)[C@@H]2C
CHEMBL18823,0.627,OCC1CC(F)C(O1)n2cnc3c(I)ncnc23
CHEMBL350406,1,COc1ccc(cc1)[C@@H]2Cc3c(cccc3C(=O)N)N(CCN(C)C)C(=O)[C@@H]2OC(=O)C
CHEMBL1160487,4.89,CCCCCCOP(=O)(O)C(Cl)(Cl)P(=O)(OCCCCCC)OCCCCCC
CHEMBL423093,2.9,COc1ccc(cc1)[C@@H]2Cc3cc(OC(=O)C(C)(C)C)ccc3N(CCN(C)C)C(=O)[C@@H]2OC(=O)C
CHEMBL354143,2.7,COc1ccc(cc1)[C@@H]2Cc3cc(ccc3N(CCN(C)C)C(=O)[C@@H]2CC(=O)C)C(F)(F)F
CHEMBL315809,2.2,COc1ccc(cc1)[C@@H]2Cc3cc(Cl)ccc3N(CCN(C)C)C(=O)[C@@H]2OC(=O)C
CHEMBL89099,1.2,COc1ccc(cc1)[C@@H]2Cc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(=O)C
CHEMBL343231,0.82,COc1ccc(cc1F)[C@H](CC(=O)O)N2CCN(CCCc3ccc4CCCNc4n3)C2=O
CHEMBL116475,-3,C[N+](C)(C)CCI
CHEMBL129,0.052,CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O
CHEMBL354268,1.3,COc1ccc(cc1)[C@@H]2Cc3c(cccc3N(CCN(C)C)C(=O)[C@@H]2OC(=O)C)C#N
CHEMBL545161,2.91,Cl.CCCSc1ccc2c(c1)nc(NC(=O)OC)n2COC(=O)c3ccc(N)cc3
CHEMBL163740,3.3,COc1ccc(cc1)[C@@H]2Cc3ccccc3N(CCN(C)C)C(=O)[C@@H]2CC=C
CHEMBL1460,-1.242,OC[C@@H]1CC[C@@H](O1)n2cnc3C(=O)NC=Nc23
CHEMBL1160493,-2.96,CC(C)OP(=O)(O)C(Cl)(Cl)P(=O)(O)OC(C)C
CHEMBL349254,3.4,COc1ccc(cc1)[C@@H]2Cc3cc(ccc3N(CCN(C)C)C(=O)[C@@H]2SC(=O)C)C(F)(F)F
CHEMBL1160483,-5.44,CCOP(=O)(O)C(Cl)(Cl)P(=O)(O)O
CHEMBL280999,2.82,CCCSc1ccc2c(c1)nc(NC(=O)OC)n2C(=O)C
CHEMBL349193,4.3,CC[C@@H]1[C@@H](Cc2c(cccc2C(F)(F)F)N(CCN(C)C)C1=O)c3ccc(OC)cc3
CHEMBL1160494,-2.37,CCOP(=O)(O)C(Cl)(Cl)P(=O)(OCC)OCC
CHEMBL125003,1.05,Oc1ccc(C[C@H]2NC(=O)[C@H](Cc3c[nH]c4ccccc34)NC2=O)cc1
CHEMBL125003,2.19,Oc1ccc(C[C@H]2NC(=O)[C@H](Cc3c[nH]c4ccccc34)NC2=O)cc1
CHEMBL142194,0.8,OC(=O)C[C@H](N1CCN(CCCc2ccc3CCCNc3n2)C1=O)c4ccc5CCOc5c4
CHEMBL354933,1.2,COc1ccc(cc1)[C@@H]2Cc3cc(OC)ccc3N(CCN(C)C)C(=O)[C@@H]2OC(=O)C
CHEMBL310488,2.89,CC(C)OP(=O)(OC(C)C)C(Cl)(Cl)P(=O)(OC(C)C)OC(C)C
CHEMBL423282,4.67,Cc1ccc2nc(C)nc(O)c2c1Sc3ccc(cc3)S(=O)(=O)c4ccccc4
CHEMBL275139,0.803,CCOc1ncnc2c1ncn2C3OC(CO)CC3F
CHEMBL89902,2.8,COc1ccc(cc1)[C@@H]2Cc3cc(ccc3N(CCN(C)C)C(=O)[C@@H]2OC(=O)C)C(F)(F)F
CHEMBL1160495,-3.96,CCOP(=O)(O)C(Cl)(Cl)P(=O)(O)OCC
CHEMBL115511,2.94,[O-][N+](=O)c1cccc(I)c1
CHEMBL350130,2.34,Cc1cc(Sc2c(C)ccc3nc(C)nc(O)c23)ccn1
CHEMBL279379,0.315,OCC1CC(F)C(O1)n2cnc3c(Cl)ncnc23
CHEMBL145095,-0.55,OC(=O)C[C@H](N1CCN(CCCc2ccc3CCCNc3n2)C1=O)c4cccnc4
CHEMBL77605,1.31,CCOP(=O)(OCC)C(Cl)(Cl)P(=O)(OCC)OCC
CHEMBL163673,4.6,COc1ccc(cc1)[C@@H]2Cc3c(cccc3C(F)(F)F)N(CCN(C)C)C(=O)[C@@H]2CC=C
CHEMBL163839,5.2,COc1ccc(cc1)[C@@H]2Cc3c(cccc3C(F)(F)F)N(CCN(C)C)C(=O)[C@@H]2Cc4ccccc4
CHEMBL1160490,-0.15,CCCCCCOP(=O)(OCCCCCC)C(Cl)(Cl)P(=O)(O)O
CHEMBL931,2.3,FC(F)(F)C(Cl)Br
CHEMBL325632,0.95,FCCN(N=O)C(=O)NCCCl
CHEMBL164717,4.1,COc1ccc(cc1)[C@@H]2Cc3c(cccc3C(=O)O)N(CCN(C)C)C(=O)[C@@H]2OC(=O)C
CHEMBL1160491,-2.75,CCCCCCOP(=O)(O)C(Cl)(Cl)P(=O)(O)O
CHEMBL349140,0.31,CNC(=O)Oc1ccc2N(CCN(C)C)C(=O)[C@H](OC(=O)C)[C@@H](Cc2c1)c3ccc(OC)cc3
CHEMBL138979,1.94,COc1cc(C)cc(CC(=O)O)c1
CHEMBL57245,2.76,OC(=O)CC(NC(=O)NNC(=O)CCCCNc1ccccn1)c2cc(Cl)cc(Cl)c2
CHEMBL267272,2.6,CCCOc1cc2OCCc2cc1O
CHEMBL77448,1.5,COc1c(Cl)cc(Cl)c(O)c1C(=O)NC[C@@H]2CCCN2CCC(C)F
CHEMBL7647,4.9,Oc1ccc2OCCc2c1CCCSc3ccccc3
CHEMBL333535,3.85,CCCCc1nc2[nH]cnc2c3nc(nn13)c4cc(OC)c(OC)c(OC)c4
CHEMBL46896,3.3,CN(C)N=Nc1cccc(Cl)c1
CHEMBL47587,3.71,CN(C)N=Nc1ccc(I)cc1
CHEMBL136879,2.11,CCN(CC)C1=C(C)N(C)C(=O)N(C1=O)c2ccccc2
CHEMBL58219,2,CC(=N)Nc1cccc(c1)C(=O)NNC(=O)CC(CC(=O)O)c2ccc(Cl)cc2
CHEMBL440452,3.7,Oc1cc2CCOc2cc1Oc3ccccc3
CHEMBL33208,0.89,COc1cc(CNc2cnc3nc(N)nc(N)c3c2)cc(OC)c1OC
CHEMBL476,-0.24,CN(C)N=Nc1[nH]cnc1C(=O)N
CHEMBL136497,1.97,Nc1nc(N)nc(n1)c2cc(Cl)ccc2Cl
CHEMBL139400,3.2,Nc1nc(N)nc(n1)c2cccc(SC(F)(F)F)c2
CHEMBL138843,3.28,COc1ccc(cc1)c2cc(CC(=O)O)cc(OC)c2
CHEMBL329234,3.44,O=C(N[C@@H](Cc1ccccc1)C(=O)N2CCC(=O)C2)c3ccc4ccccc4n3
CHEMBL58602,2.07,OC(=O)CC(CC(=O)NNC(=O)CCCCNc1ccccn1)c2ccccc2
CHEMBL7445,1.4,OCCCc1c(O)ccc2OCCc12
CHEMBL80126,1.6,COc1c(Cl)cc(Cl)c(O)c1C(=O)NC[C@@H]2CCCN2CCCCF
CHEMBL45758,2.97,CN(C)N=Nc1ccccc1Cl
CHEMBL49340,3.3,CN(C)N=Nc1ccc(Cl)cc1
CHEMBL138349,1.81,Nc1nc(N)nc(n1)c2cc(Cl)ccc2F
CHEMBL139066,0.49,Nc1nc(N)nc(n1)c2ccccc2[N+](=O)[O-]
CHEMBL139020,1.34,OC(=O)Cc1cccc(c1)[N+](=O)[O-]
CHEMBL337794,1.7,CCCNC1=C(C)N(C(=O)N(C)C1=O)c2ccccc2
CHEMBL137940,1.4,CN(C)C1=C(C)N(C(=O)NC1=O)c2ccccc2
CHEMBL433679,2.26,CN1C(=C(N2CCCC2)C(=O)N(C1=O)c3ccccc3)C
CHEMBL138492,1.12,CN(C)C1=C(C)N(C(=O)N(CCO)C1=O)c2ccccc2
CHEMBL445907,-0.2,COC(=O)C(Cc1ccccc1)NC(=O)C
CHEMBL57646,-0.07,OC(=O)CCNC(=O)NNC(=O)CCCCNc1ccccn1
CHEMBL291910,1.44,CC(=N)Nc1cccc(c1)C(=O)NNC(=O)CC(CC(=O)O)c2ccccc2
CHEMBL266547,3.5,OCCc1cccc(OCCCc2cc3OCCc3cc2O)c1
CHEMBL6595,6.11,Cc1cc(CCCCCOc2ccc(cc2)c3oc(C)c(C)n3)on1
CHEMBL2021339,1.5,COc1c(Cl)cc(Cl)c(O)c1C(=O)NC[C@H]2CCCN2CCC(C)F
CHEMBL123195,2.89,CCCCc1nc2[nH]cnc2c3nc(nn13)c4cccnc4
CHEMBL136769,1.88,CCOc1cccc(CC(=O)O)c1
CHEMBL139276,2.36,OC(=O)Cc1cccc(Br)c1
CHEMBL139122,2.2,CCN(CC)C1=C(C)N(CC)C(=O)N(C1=O)c2ccccc2
CHEMBL6937,3.71,COc1cc(CC(=O)O)cc(c1)c2ccc(Cl)cc2
CHEMBL134498,-0.91,[Na+].CC(C)CC(NC(=O)c1ccccc1)C(=O)[O-]
CHEMBL122928,4.33,CCCCc1nc2[nH]cnc2c3nc(Cc4ccccc4)nn13
CHEMBL123144,5.05,CCCCc1nc2[nH]cnc2c3nc(nn13)c4ccc(Br)cc4
CHEMBL137734,3.5,COc1cc(CC(=O)O)cc(c1)c2ccc(F)cc2
CHEMBL134610,-0.63,[Na+].[O-]C(=O)C(Cc1ccccc1)NC(=O)c2ccccc2
CHEMBL424459,-0.27,OC(=O)C(Cc1ccccc1)NC(=O)C2CCCCC2
CHEMBL7107,3.4,Oc1cc2CCOc2cc1OCCCOc3ccccc3
CHEMBL337543,1.48,CC(C)CNC1=C(C)N(C)C(=O)N(C1=O)c2ccccc2
CHEMBL336470,2.19,CCN(CC)C1=C(C)N(C(=O)N(C)C1=O)c2ccccc2
CHEMBL138686,0.85,CN(C)C1=C(C)N(CCO)C(=O)N(C1=O)c2ccccc2
CHEMBL329328,4.86,O=C(N[C@@H](Cc1ccccc1)C(=O)N2CCC(=O)C2)N(c3ccccc3)c4ccccc4
CHEMBL96304,3.33,CN(C(=O)N[C@@H](Cc1ccccc1)C(=O)N2CCC(=O)C2)c3ccccc3
CHEMBL301274,3.11,CC(=N)Nc1cccc(c1)C(=O)NNC(=O)CC(CC(=O)O)c2ccc(cc2)c3ccccc3
CHEMBL298048,4.31,CN(C)N=Nc1c(Br)cccc1Br
CHEMBL298427,2.77,COC(=O)c1ccc(cc1)N=NN(C)C
CHEMBL136739,3.38,CCCCOc1cc(C)cc(CC(=O)O)c1
CHEMBL312602,0.55,COc1c(Cl)cc(Cl)c(O)c1C(=O)NC[C@@H]2CCCN2CCF
CHEMBL125647,2.84,CCCCc1nc2[nH]cnc2c3nc(nn13)c4occc4
CHEMBL332742,4.71,CCCCc1nc2[nH]cnc2c3nc(nn13)c4ccc(C)cc4
CHEMBL122987,4.66,CCCCc1nc2[nH]cnc2c3nc(nn13)c4ccc(SC)cc4
CHEMBL296242,2.77,COC(=O)c1cccc(c1)N=NN(C)C
CHEMBL139347,2.67,Nc1nc(N)nc(n1)c2cccc(c2)C(F)(F)F
CHEMBL440724,1.65,CCc1ccccc1c2nc(N)nc(N)n2
CHEMBL137939,0.99,CN(C)C1=C(C)N(C)C(=O)N(C)C1=O
CHEMBL340054,-1.3,[Na+].CC(C)C(NC(=O)c1ccccc1)C(=O)[O-]
CHEMBL7507,3.7,CC(C)(C)c1cc2OCCc2cc1O
CHEMBL267287,3.3,Oc1ccc2OCCc2c1CCCSCc3cccnc3
CHEMBL32113,1.87,COc1ccc(OC)c(CN(C)c2cnc3nc(N)nc(N)c3c2)c1
CHEMBL331111,4.1,CCCCc1nc2[nH]cnc2c3nc(nn13)c4ccc(OC)cc4
CHEMBL422037,-1.77,CN(C)N=Nc1ccc(cc1)C(=O)O
CHEMBL138412,1.3,CN(C)C1=C(C)N(C)C(=O)N(C1=O)c2ccccc2
CHEMBL135515,-1.29,[Na+].[O-]C(=O)C(CCCNC(=O)c1ccccc1)NC(=O)c2ccccc2
CHEMBL7711,3.5,OCCc1ccccc1OCCCc2cc3OCCc3cc2O
CHEMBL7517,2.8,Oc1cc2CCOc2cc1Sc3ccncc3
CHEMBL7103,3.5,OCCc1ccc(OCCCc2cc3OCCc3cc2O)cc1
CHEMBL138898,1.85,Nc1nc(N)nc(n1)c2cc(Cl)ccc2Br
CHEMBL137995,1.19,CN(C)C1=C(C)N(C(=O)N(C)C1=O)c2ccccc2
CHEMBL134570,-0.7,CC(=O)NC(Cc1ccccc1)C(=O)O
CHEMBL136902,3.66,COc1cc(CC(=O)O)cc(c1)C2CCCCC2
CHEMBL95174,3.97,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N2CCC(=O)C2
CHEMBL135265,-3.98,[Na+].OCC(NS(=O)(=O)c1ccccc1)C(=O)[O-]
CHEMBL341412,-0.13,COC(=O)C(Cc1ccccc1)NC(=O)c2ccccc2
CHEMBL7601,3.5,Cc1c(O)c(CC=C)cc2OCCc12
CHEMBL123310,2.57,CCCCc1nc2[nH]cnc2c3nc(C)nn13
CHEMBL123346,5.9,CCCCc1nc2[nH]cnc2c3nc(nn13)c4ccc(cc4)c5ccccc5
CHEMBL45910,-2.66,CN(C)N=Nc1ccccc1C(=O)O
CHEMBL139341,1.73,Nc1nc(N)nc(n1)c2cccc(F)c2
CHEMBL139164,2.76,CN1C(=C(N2CCCCC2)C(=O)N(C1=O)c3ccccc3)C
CHEMBL58912,3.17,OC(=O)CC(NC(=O)NNC(=O)CCCCNc1ccccn1)c2ccc(OC(F)(F)F)cc2
CHEMBL57112,2.23,OC(=O)CC(CC(=O)NNC(=O)CCCCNc1ccccn1)c2ccc(F)cc2
CHEMBL267470,3.8,Oc1ccc2OCCc2c1CCCNc3ccccc3
CHEMBL273767,4.2,Oc1cc2CCOc2cc1OCCCc3ccccc3
CHEMBL7145,3.1,COC(=O)Cc1ccc(OCCCOc2cc3OCCc3cc2O)cc1
CHEMBL7745,4.1,CCCc1cc2OCCc2c(C)c1O
CHEMBL269703,6.02,CCC1COC(=N1)c2ccc(OCCCCCCCc3onc(C)c3)cc2
CHEMBL333415,4.38,CCCCc1nc2[nH]cnc2c3nc(nn13)c4ccc(F)cc4
CHEMBL46034,1.2,CN(C)N=Nc1ccc(cc1)C(=O)N
CHEMBL343747,1.98,CN(C)C1=C(C)N(C(=O)N(CC=C)C1=O)c2ccccc2
CHEMBL135004,-1.89,NC(=O)C(Cc1ccccc1)NC(=O)c2ccccc2
CHEMBL58275,2.63,OC(=O)CC(CC(=O)NNC(=O)CCCCNc1ccccn1)c2ccc(Cl)cc2
CHEMBL81778,1.07,COc1c(Cl)cc(Cl)c(O)c1C(=O)NC[C@@H]2CCCN2CCCF
CHEMBL7491,3.3,Oc1cc2CCOc2cc1CCCSCc3cccnc3
CHEMBL7123,1.4,OCCCc1cc2OCCc2cc1O
CHEMBL124788,4.78,CCCCc1nc2[nH]cnc2c3nc(nn13)c4ccccc4Cl
CHEMBL47081,2.19,CN(C)N=Nc1ccccc1C(=O)C
CHEMBL139399,1.61,Nc1nc(N)nc(n1)c2ccc(F)cc2
CHEMBL334467,1.26,Cc1ccccc1c2nc(N)nc(N)n2
CHEMBL139344,1.2,CCCNC1=C(C)N(C)C(=O)N(C1=O)c2ccccc2
CHEMBL418307,2.55,CC(=N)Nc1cccc(c1)C(=O)NNC(=O)CC(CC(=O)O)c2cc(Cl)cc(Cl)c2
CHEMBL291520,2.9,OC(=O)CC(CC(=O)NNC(=O)CCCCNc1ccccn1)c2ccc(Br)cc2
CHEMBL266721,4.9,Oc1cc2CCOc2cc1SCCCc3ccccc3
CHEMBL122819,4.44,CCCCc1nc2[nH]cnc2c3nc(nn13)c4ccc(OCC)cc4
CHEMBL333860,4.92,CCCCc1nc2[nH]cnc2c3nc(nn13)c4ccc(OCCC)cc4
CHEMBL138092,2.59,CN1C(=O)N(C(=C(N(CC=C)CC=C)C1=O)C)c2ccccc2
CHEMBL139046,3.3,COc1cc(CC(=O)O)cc(c1)c2ccccc2
CHEMBL137735,4.08,COc1cc(CC(=O)O)cc(c1)c2ccc(Cl)cc2Cl
CHEMBL85900,-3.5,CCN(Cc1cc(cc2nc(O)c(O)nc12)[N+](=O)[O-])[C@@H](C)P(=O)(O)O
CHEMBL327419,3.17,O=C(N[C@@H](Cc1ccccc1)C(=O)N2CCC(=O)C2)c3ccccc3
CHEMBL57771,1.52,COc1ccc(cc1)C(CC(=O)O)NC(=O)NNC(=O)CCCCNc2ccccn2
CHEMBL60926,2.64,OC(=O)CC(NC(=O)NNC(=O)CCCCNc1ccccn1)c2cccc3ccccc23
CHEMBL412900,3.9,Oc1cc2CCOc2cc1Cc3ccccc3
CHEMBL7273,4.9,Oc1cc2CCOc2cc1CCCSc3ccccc3
CHEMBL330982,4.2,c1ccc(cc1)c2nc3c4[nH]cnc4nc(c5ccccc5)n3n2
CHEMBL342249,2.09,Nc1nc(N)nc(n1)c2cc(Br)ccc2Br
CHEMBL138113,1.45,Nc1nc(N)nc(n1)c2cc(F)ccc2Br
CHEMBL139851,1.69,CCCCNC1=C(C)N(C)C(=O)N(C1=O)c2ccccc2
CHEMBL138495,3.72,COc1cc(CC(=O)O)cc(c1)c2ccc(C)cc2
CHEMBL424644,-2.14,[Na+].CC(NC(=O)c1ccccc1)C(=O)[O-]
CHEMBL336528,-0.43,CN(C)C(Cc1ccccc1)C(=O)O
CHEMBL336550,-1.34,OC(=O)C(Cc1ccccc1)NC(=O)CC(=O)c2ccccc2
CHEMBL60876,1.6,CC(=N)Nc1cccc(c1)C(=O)NNC(=O)CC(CC(=O)O)c2ccc(F)cc2
CHEMBL269760,3.1,CCCCOc1cc2OCCc2cc1O
CHEMBL123462,4.51,CCCCc1nc2[nH]cnc2c3nc(nn13)c4ccc(cc4)N(C)C
CHEMBL47494,1.73,CN(C)N=Nc1ccccc1C(=O)N
CHEMBL439612,2.04,Nc1nc(N)nc(n1)c2cc(Br)ccc2Cl
CHEMBL139255,1.57,Nc1nc(N)nc(n1)c2cccc(c2)[N+](=O)[O-]
CHEMBL139846,1.6,Nc1nc(N)nc(n1)c2ccc(cc2)[N+](=O)[O-]
CHEMBL342874,2.16,CSc1cccc(c1)c2nc(N)nc(N)n2
CHEMBL138394,2.27,Nc1nc(N)nc(n1)c2cc(ccc2Cl)C(F)(F)F
CHEMBL140070,1.26,Nc1nc(N)nc(n1)c2ccccc2Br
CHEMBL344376,3.66,COc1cc(CC(=O)O)cc(c1)c2ccccc2Cl
CHEMBL539019,-1.93,Br.C[C@H](NCc1cc(cc2nc(O)c(O)nc12)[N+](=O)[O-])C(=O)O
CHEMBL135773,-0.77,OC(=O)C(Cc1ccccc1)NC(=O)C2CCCC2
CHEMBL267867,2.8,Oc1cc2CCOc2cc1Sc3cccnc3
CHEMBL266800,3.9,Cc1cc(CCCCCOc2ccc(cc2)C3=NCCO3)on1
CHEMBL80127,1.75,CCCN1CCC[C@H]1CNC(=O)c2c(O)c(Cl)cc(Cl)c2OC
CHEMBL330873,3.39,CCc1nc2[nH]cnc2c3nc(nn13)c4ccccc4
CHEMBL341812,3.38,CC(C)Cc1ccc(CC(=O)O)cc1
CHEMBL138206,1.96,COc1ccc(cc1)N2C(=C(N(C)C)C(=O)N(C)C2=O)C
CHEMBL136508,2.75,COc1cc(CC(=O)O)cc(c1)C(C)C
CHEMBL337076,-2.79,[Na+].OC(=O)CC(NC(=O)c1ccccc1)C(=O)[O-]
CHEMBL7267,6,CCCc1ccc(OCCCc2cc3OCCc3cc2O)cc1
CHEMBL266052,3.7,COC(=O)c1ccc(OCCCOc2cc3OCCc3cc2O)cc1
CHEMBL122685,4.71,CCCCc1nc2[nH]cnc2c3nc(nn13)c4cccc(C)c4
CHEMBL122632,5.93,CCCCc1nc2[nH]cnc2c3nc(nn13)c4ccc(cc4)C(C)(C)C
CHEMBL341810,1.94,Nc1nc(N)nc(n1)c2cc(Br)ccc2F
CHEMBL139174,1.41,Nc1nc(N)nc(n1)c2ccccc2I
CHEMBL268412,2.26,Cc1cc(cc(C)c1OCCCCCc2onc(COCOCCO)c2)c3nnn(C)n3
CHEMBL7675,4.1,Oc1cc2CCOc2cc1SCc3ccccc3
CHEMBL274302,1.3,COCCOc1cc2OCCc2cc1O
CHEMBL6444,4.32,Cc1cc(CCCCCOc2ccc(cc2Cl)C3=NCCO3)on1
CHEMBL8809,1.22,CCN1CCC[C@H]1CNC(=O)c2c(O)c(Cl)cc(Cl)c2OC
CHEMBL6641,5.49,CC1COC(=N1)c2ccc(OCCCCCCCc3onc(C)c3)cc2
CHEMBL47119,2.19,CN(C)N=Nc1cccc(c1)C(=O)C
CHEMBL138615,1.92,Cc1ccc(cc1)c2nc(N)nc(N)n2
CHEMBL138262,1.38,Nc1nc(N)nc(n1)c2cc(F)ccc2Cl
CHEMBL136471,1.44,CN(C)C1=C(C)N(CC=C)C(=O)N(C1=O)c2ccccc2
CHEMBL139274,0.69,CN1C(=C(N2CCOCC2)C(=O)N(C1=O)c3ccccc3)C
CHEMBL95130,3.96,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N2CCC[C@H]2C(=O)O
CHEMBL132653,-1.22,[Na+].[O-]C(=O)C(CCCCNC(=O)c1ccccc1)NC(=O)c2ccccc2
CHEMBL337514,-0.13,OC(=O)C(Cc1ccccc1)NC(=O)Cc2ccccc2
CHEMBL7657,3.8,Oc1cc2CCOc2cc1CCCNc3ccccc3
CHEMBL32708,1.32,COc1ccc(OC)c(CNc2cnc3nc(N)nc(N)c3c2)c1
CHEMBL36245,1.87,COc1cc(CN(C)c2cnc3nc(N)nc(N)c3c2)cc(OC)c1
CHEMBL330330,2.31,O=C(N[C@@H](Cc1ccccc1)C(=O)N2CCC(=O)C2)c3cccnc3
CHEMBL25048,-1.11,OC(=O)C(Cc1ccccc1)NC(=O)OCc2ccccc2
CHEMBL58667,1.94,COc1ccc(cc1)C(CC(=O)O)CC(=O)NNC(=O)CCCCNc2ccccn2
CHEMBL57539,3.54,OC(=O)CC(CC(=O)NNC(=O)c1cccc(Nc2ccccn2)c1)c3cc(Cl)cc(Cl)c3
CHEMBL134333,-1.69,[Na+].CC(C)CC(NS(=O)(=O)c1ccccc1)C(=O)[O-]
