CMPD_CHEMBLID,exp,smiles
CHEMBL1668886,4.336459734,CSc1ccc(OCc2nc(Br)c(Cl)n2C)cc1
CHEMBL1668887,4.389166084,CSc1ccc(OCc2nc(Br)c(Br)n2C)cc1
CHEMBL1668888,4.396199347,CSc1ccc(OCc2nc(Cl)c(Br)n2C)cc1
CHEMBL1683310,5.51851394,CCCNC(=O)c1cccc(c1)c2cc([nH]n2)c3ccc(cc3)N4CCN(C)CC4
CHEMBL1683313,5.431363764,CC(C)NC(=O)c1cccc(c1)c2cc([nH]n2)c3ccc(cc3)N4CCN(C)CC4
CHEMBL1683314,4.602059991,CC(C)NC(=O)c1cccc(c1)c2cc([nH]n2)c3ccc(N4CCN(C)CC4)c(Br)c3
CHEMBL1683315,4,CC(C)NC(=O)c1cccc(c1)c2cc([nH]n2)c3ccc(N4CCN(C)CC4)c(c3)c5ccccc5
CHEMBL1683422,4,CC(C)NC(=O)c1cccc(c1)c2cc([nH]n2)c3ccc(N4CCN(C)CC4)c(c3)c5ccncc5
CHEMBL1683423,4.698970004,CN1CCN(CC1)c2ccc(cc2)c3cc(n[nH]3)c4cccc(c4)C(=O)NCC#N
CHEMBL1683424,4,CN1CCN(CC1)c2ccc(cc2Br)c3cc(n[nH]3)c4cccc(c4)C(=O)NCC#N
CHEMBL1683425,5.812913357,CN1CCN(CC1)c2ccc(cc2)c3cc(n[nH]3)c4cccc(c4)C(=O)NCCC#N
CHEMBL1683426,5.880813592,COCCNC(=O)c1cccc(c1)c2cc([nH]n2)c3ccc(cc3)N4CCN(C)CC4
CHEMBL1683427,5.230448921,CN1CCN(CC1)c2ccc(cc2)c3cc(n[nH]3)c4cccc(c4)C(=O)NCCO
CHEMBL1683428,5.982271233,CN(C)CCNC(=O)c1cccc(c1)c2cc([nH]n2)c3ccc(cc3)N4CCN(C)CC4
CHEMBL1683429,5.230448921,CN1CCN(CC1)c2ccc(cc2)c3cc(n[nH]3)c4cccc(c4)C(=O)NCC(F)(F)F
CHEMBL1683430,4,CN1CCN(CC1)c2ccc(cc2)c3onc(c3)c4cccc(c4)C(=O)NCC#N
CHEMBL1683431,4,C[C@@H](NC(=O)c1cccc(c1)c2cc(on2)c3ccc(cc3)N4CCN(C)CC4)C#N
CHEMBL1683432,4,C[C@H](NC(=O)c1cccc(c1)c2cc(on2)c3ccc(cc3)N4CCN(C)CC4)C#N
CHEMBL1683433,5.986771734,CC(C)NCc1ccc(cc1)c2cc(n[nH]2)c3cccc(c3)C(=O)NC(C)C
CHEMBL1683311,5.959041392,COCCNCc1ccc(cc1)c2cc(n[nH]2)c3cccc(c3)C(=O)NC(C)C
CHEMBL1683312,5.342422681,CC(C)NC(=O)c1cccc(c1)c2cc([nH]n2)c3ccc(CNC4CC4)cc3
CHEMBL1683434,4,CC(C)NC(=O)c1cccc(c1)c2cc([nH]n2)c3ccc(CNCC(F)(F)F)cc3
CHEMBL1683435,5.995635195,CC(C)NCc1ccc(cc1)c2cc(n[nH]2)c3cccc(c3)C(=O)N[C@H](C)C#N
CHEMBL1683436,5.939519253,CC(C)NCc1ccc(cc1)c2onc(c2)c3cccc(c3)C(=O)N[C@H](C)C#N
CHEMBL1683437,5.146128036,CC(C)NC(=O)c1cccc(c1)c2cc(on2)c3ccc(CNC4CCOCC4)cc3
CHEMBL1683438,5.230448921,O=C(NCC#N)c1cccc(c1)c2cc(on2)c3ccc(CNC4CCOCC4)cc3
CHEMBL1683439,4.84509804,CC(C)(NC(=O)c1cccc(c1)c2cc(on2)c3ccc(CNC4CCOCC4)cc3)C#N
CHEMBL1683440,5.380211242,C[C@@H](NC(=O)c1cccc(c1)c2cc(on2)c3ccc(CNC4CCOCC4)cc3)C#N
CHEMBL1683441,5.041392685,C[C@H](NC(=O)c1cccc(c1)c2cc(on2)c3ccc(CNC4CCOCC4)cc3)C#N
CHEMBL1682937,3,CC[C@H](NC(=O)c1c(SC)c(nc2ccccc12)c3ccccc3)c4ccccc4
CHEMBL1682938,5.361727836,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2ccccc12)c3ccccc3)c4ccccc4
CHEMBL1682939,5.431363764,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2ccccc12)c3ccccc3)c4ccccc4
CHEMBL1682938,4.643452676,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2ccccc12)c3ccccc3)c4ccccc4
CHEMBL1682940,4.556302501,CC[C@H](NC(=O)c1c(c(nc2ccccc12)c3ccccc3)S(=O)(=O)C)c4ccccc4
CHEMBL1682941,3.301029996,CC[C@H](NC(=O)c1c(CSC)c(nc2ccccc12)c3ccccc3)c4ccccc4
CHEMBL1682942,3.903089987,CC[C@H](NC(=O)c1c(C[S+](C)[O-])c(nc2ccccc12)c3ccccc3)c4ccccc4
CHEMBL1682943,4.72427587,CC[C@H](NC(=O)c1c(C[S+](C)[O-])c(nc2ccccc12)c3ccccc3)c4ccccc4
CHEMBL1682944,3.602059991,CC[C@H](NC(=O)c1c(CS(=O)(=O)C)c(nc2ccccc12)c3ccccc3)c4ccccc4
CHEMBL1682945,5.556302501,CC[C@H](NC(=O)c1c(CC[S+](C)[O-])c(nc2ccccc12)c3ccccc3)c4ccccc4
CHEMBL1682946,4.72427587,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2ccccc12)c3ccccc3F)c4ccccc4
CHEMBL1682947,5,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2ccccc12)c3cccc(F)c3)c4ccccc4
CHEMBL1682948,4.944482672,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2ccccc12)c3ccc(F)cc3)c4ccccc4
CHEMBL1682949,4.672097858,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2ccccc12)c3cccs3)c4ccccc4
CHEMBL1682950,4.447158031,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2ccccc12)c3ccsc3)c4ccccc4
CHEMBL1682951,5.556302501,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2ccccc12)c3ccccn3)c4ccccc4
CHEMBL1682952,5.672097858,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2ccccc12)c3cccnc3)c4ccccc4
CHEMBL1682953,4.612783857,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2ccccc12)c3cscn3)c4ccccc4
CHEMBL1682954,5.591064607,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2ccccc12)c3cncs3)c4ccccc4
CHEMBL1682955,5.62324929,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2ccccc12)c3cc[nH]n3)c4ccccc4
CHEMBL1682956,5.230448921,CC[C@H](NC(=O)c1c([S+]([O-])CC)c(nc2ccccc12)c3ccccc3)c4ccccc4
CHEMBL1682957,4.919078092,CC[C@H](NC(=O)c1c([S+]([O-])C(C)C)c(nc2ccccc12)c3ccccc3)c4ccccc4
CHEMBL1682958,4.716003344,CC[C@H](NC(=O)c1c([S+]([O-])CC(=O)N(C)C)c(nc2ccccc12)c3ccccc3)c4ccccc4
CHEMBL1682959,5.204119983,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2c(F)cccc12)c3ccccc3)c4ccccc4
CHEMBL1682960,4.204119983,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2c(C)cccc12)c3ccccc3)c4ccccc4
CHEMBL1682961,4.763427994,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2cc(F)ccc12)c3ccccc3)c4ccccc4
CHEMBL1682962,4.531478917,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2cc(Cl)ccc12)c3ccccc3)c4ccccc4
CHEMBL1682963,4.838849091,CCOc1ccc2c(C(=O)N[C@@H](CC)c3ccccc3)c([S+](C)[O-])c(nc2c1)c4ccccc4
CHEMBL1682964,4.643452676,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2cc(ccc12)N(C)C)c3ccccc3)c4ccccc4
CHEMBL1682966,5.204119983,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2cc(C)ccc12)c3ccccc3)c4ccccc4
CHEMBL1682967,5.662757832,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2cc(CN(C)C)ccc12)c3ccccc3)c4ccccc4
CHEMBL1682968,5.255272505,C[S+]([O-])c1c(nc2ccccc2c1C(=O)N[C@@H](C3CC3)c4ccccc4)c5ccccc5
CHEMBL1682969,3.113943352,C[S+]([O-])c1c(nc2ccccc2c1C(=O)NC3(CC3)c4ccccc4)c5ccccc5
CHEMBL1682970,3.653212514,C[S+]([O-])c1c(C(=O)NC2(CCC2)c3ccccc3)c4ccccc4nc1c5ccccc5
CHEMBL1682971,4.995635195,C[S+]([O-])c1c(nc2ccccc2c1C(=O)N[C@@H](C3CC3)c4ccncc4)c5ccccc5
CHEMBL1682971,5.568201724,C[S+]([O-])c1c(nc2ccccc2c1C(=O)N[C@@H](C3CC3)c4ccncc4)c5ccccc5
CHEMBL1682972,5.544068044,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2ccccc12)c3ccccc3)c4cccnc4
CHEMBL1682973,5.62324929,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2ccccc12)c3ccccc3)c4ccccn4
CHEMBL1682973,5.662757832,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2ccccc12)c3ccccc3)c4ccccn4
CHEMBL1684486,5.618048097,OCCONC(=O)c1cc(\\C=N\\OCCO)c(F)c(F)c1Nc2ccc(cc2F)C#C
CHEMBL252956,4.342422681,O=C1CCCc2nc(ccc12)C#Cc3ccccc3
CHEMBL1682790,5.77815125,O=C1NC(=O)c2cc(ccc12)C#Cc3ccccc3
CHEMBL1682792,4.361727836,O=C1CCOc2nc(ccc12)C#Cc3ccccc3
CHEMBL1682793,4.204119983,O=C1C=CN=C2C=C(C=CN12)C#Cc3ccccc3
CHEMBL1682794,3,O=C1CCc2cc(ccc12)C#Cc3ccccc3
CHEMBL1682795,3,O=C1CCCc2cc(ccc12)C#Cc3ccccc3
CHEMBL1682796,3,O=C1CCOc2cc(ccc12)C#Cc3ccccc3
CHEMBL1682797,3,O=C1C=COc2cc(ccc12)C#Cc3ccccc3
CHEMBL1682798,3.84509804,O=C1NCc2cc(ccc12)C#Cc3ccccc3
CHEMBL1682799,3,O=C1NCCc2cc(ccc12)C#Cc3ccccc3
CHEMBL1682800,3,O=C1NC=Cc2cc(ccc12)C#Cc3ccccc3
CHEMBL505105,3,CNc1ncc(cn1)C#Cc2ccccc2
CHEMBL1682801,3,CN(C)c1ncc(cn1)C#Cc2ccccc2
CHEMBL1682806,4,Cn1cnc2cc(ccc12)C#Cc3ccccc3
CHEMBL1682807,4.62324929,Cn1cnc2cc(cnc12)C#Cc3ccccc3
CHEMBL1682808,5.740362689,Cn1cnc2cc(OC(=O)c3ccccc3)cnc12
CHEMBL1682789,3.602059991,CN1CCOc2cc(cnc12)C#Cc3ccccc3
CHEMBL1682810,5,CN1CCOc2nc(ccc12)C#Cc3ccccc3
CHEMBL1682813,5.322219295,CC(=O)N1CCOc2nc(ccc12)C#Cc3ccccc3
CHEMBL1682814,5.755874856,CC(=O)N1CCOc2nc(OCc3ccccc3)ccc12
CHEMBL1348198,3.84509804,O=C1CCOc2cc(OCc3ccccc3)ccc12
CHEMBL1682815,3,Clc1cccc(COc2ccc3C(=O)CCOc3c2)c1
CHEMBL1682816,3.301029996,Fc1cccc(COc2ccc3C(=O)CCOc3c2)c1
CHEMBL1682817,3.84509804,O=C1CCOc2cc(OCc3cccc(c3)C#N)ccc12
CHEMBL1682818,3.477121255,Cc1cccc(COc2ccc3C(=O)CCOc3c2)c1
CHEMBL1682819,3.698970004,Fc1ccc(COc2ccc3C(=O)CCOc3c2)cc1
CHEMBL1682820,4.079181246,O=C1CCOc2cc(COc3ccccc3)ccc12
CHEMBL1682821,3,O=C(Oc1ccc2C(=O)CCOc2c1)c3ccccc3
CHEMBL1682822,4.361727836,O=C1CCOc2nc(ccc12)C#CC3CCCC3
CHEMBL1682823,4.755874856,O=C1CCOc2nc(ccc12)C#CC3CCCCC3
CHEMBL1682824,4.146128036,O=C1CCOc2nc(\\C=C\\c3ccccc3)ccc12
CHEMBL1682825,5.681241237,O=C1CCOc2nc(CCc3ccccc3)ccc12
CHEMBL1682826,4.806179974,O=C1CCOc2nc(OCc3ccccc3)ccc12
CHEMBL1682827,5,O=C1CCOc2nc(COc3ccccc3)ccc12
CHEMBL1682829,5.113943352,CN1CCOc2cc(OC(=O)c3ccccc3)cnc12
CHEMBL1681799,4.255272505,CN1CCOc2cc(COc3ccccc3)cnc12
CHEMBL1682830,5.227886705,CCN1CCOc2cc(COc3ccccc3)cnc12
CHEMBL1682832,5.716003344,COC(=O)N1CCOc2cc(COc3ccccc3)cnc12
CHEMBL1682833,4,CS(=O)(=O)N1CCOc2cc(COc3ccccc3)cnc12
CHEMBL1682834,4.602059991,CC(=O)N1CCOc2cc(COc3ccccc3)cnc12
CHEMBL1682835,3,CN1CCOc2cc(\\C=C\\c3ccccc3)cnc12
CHEMBL1682836,5.643452676,CN1CCOc2cc(COC3CCCCC3)cnc12
CHEMBL1288895,4.857332496,COC(=O)c1sccc1NC(=O)Cc2cccs2
CHEMBL1683038,5.041392685,COc1cc2nnc(C(=O)N)c(Nc3cccc(Cl)c3F)c2cc1N4CCN(C)CC4
CHEMBL1683037,4.342422681,COc1cc2nnc(C(=O)N)c(Nc3cc(C)ccc3F)c2cc1N4CCN(C)CC4
CHEMBL1683036,4.939519253,COc1cc2nnc(C(=O)N)c(Nc3ccc(C)cc3F)c2cc1N4CCN(C)CC4
CHEMBL1683035,5.462397998,COc1cc2nnc(C(=O)N)c(Nc3ccc(F)cc3F)c2cc1N4CCN(C)CC4
CHEMBL1683034,4,CCOc1cc2nnc(C(=O)N)c(Nc3cccc(Cl)c3Cl)c2cc1N4CCN(C)CC4
CHEMBL1683033,4.255272505,CCOc1cc2nnc(C(=O)N)c(Nc3cccc(Cl)c3F)c2cc1N4CCN(C)CC4
CHEMBL1683032,5.079181246,CCOc1cc2nnc(C(=O)N)c(Nc3cc(C)ccc3F)c2cc1N4CCN(C)CC4
CHEMBL1683031,4.431363764,CCOc1cc2nnc(C(=O)N)c(Nc3ccc(C)cc3F)c2cc1N4CCN(C)CC4
CHEMBL1683030,3.903089987,CCOc1cc2nnc(C(=O)N)c(Nc3ccc(F)cc3F)c2cc1N4CCN(C)CC4
CHEMBL1683029,3,COc1cc2nnc(C(=O)N)c(Nc3cccc(Cl)c3Cl)c2cc1OC
CHEMBL1683028,3,COc1cc2nnc(C(=O)N)c(Nc3cccc(Cl)c3F)c2cc1OC
CHEMBL1683027,3,COc1cc2nnc(C(=O)N)c(Nc3cc(C)ccc3F)c2cc1OC
CHEMBL1683026,3,COc1cc2nnc(C(=O)N)c(Nc3ccc(C)cc3F)c2cc1OC
CHEMBL1683025,3.477121255,COc1cc2nnc(C(=O)N)c(Nc3ccc(F)cc3F)c2cc1OC
CHEMBL439259,2.477121255,COc1ccc(Cl)cc1NC(=O)Nc2cc(C)nc3ccccc23
CHEMBL1687983,2.477121255,Cc1cc(NC(=O)Nc2ccc(C)c(Cl)c2)c3ccccc3n1
CHEMBL548963,2.602059991,COc1ccc(NC(=O)Nc2cc(C)nc3ccccc23)cc1Cl
CHEMBL1687984,3.51851394,CCc1ccc(NC(=O)Nc2cc(C)nc3ccccc23)cc1
CHEMBL1687985,3.113943352,Cc1ccc(NC(=O)Nc2cc(C)nc3ccccc23)cc1
CHEMBL1687986,2.903089987,Cc1cc(NC(=O)Nc2cccc(Cl)c2)c3ccccc3n1
CHEMBL1687987,2.477121255,Cc1cc(NC(=O)Nc2ccc(Cl)c(Cl)c2)c3ccccc3n1
CHEMBL1687988,2,Cc1cc(NC(=O)Nc2ccc(Cl)cc2Cl)c3ccccc3n1
CHEMBL1254870,3.146128036,Cc1cc(NC(=O)Nc2ccc(Cl)cc2)c3ccccc3n1
CHEMBL1687989,2.903089987,Cc1cc(NC(=O)Nc2cc(Cl)cc(Cl)c2)c3ccccc3n1
CHEMBL1687990,3.113943352,Cc1cc(NC(=O)Nc2ccc(Cl)c(c2)C(F)(F)F)c3ccccc3n1
CHEMBL1687991,3.579783597,Cc1cc(NC(=O)Nc2ccccc2F)c3ccccc3n1
CHEMBL1687992,2,Cc1cc(NC(=O)Nc2cccc(F)c2)c3ccccc3n1
CHEMBL1687993,3.568201724,Cc1cc(NC(=O)Nc2ccc(F)cc2)c3ccccc3n1
CHEMBL1687994,3.477121255,Cc1cc(NC(=O)Nc2ccc(F)cc2F)c3ccccc3n1
CHEMBL1687995,2.698970004,Cc1cc(NC(=O)Nc2cc(F)ccc2F)c3ccccc3n1
CHEMBL1687996,2.698970004,Cc1cc(NC(=O)Nc2ccc(F)c(F)c2)c3ccccc3n1
CHEMBL1687997,2.477121255,Cc1cc(NC(=O)Nc2cc(F)cc(F)c2)c3ccccc3n1
CHEMBL1687998,3.431363764,COc1ccc(NC(=O)Nc2cc(C)nc3ccccc23)cc1F
CHEMBL1687999,2.477121255,Cc1cccc(NC(=O)Nc2cc(C)nc3ccccc23)c1
CHEMBL1688000,2,Cc1cc(NC(=O)Nc2ccccc2C(C)(C)C)c3ccccc3n1
CHEMBL1687945,4.540329475,Cc1cc(NC(=O)Nc2cccc(c2)C(C)(C)C)c3ccccc3n1
CHEMBL587639,3.792391689,Cc1cc(NC(=O)Nc2ccc(cc2)C(C)(C)C)c3ccccc3n1
CHEMBL1688001,3.579783597,Cc1cc(NC(=O)Nc2ccccc2C(F)(F)F)c3ccccc3n1
CHEMBL1688002,2,Cc1cc(NC(=O)Nc2cccc(c2)C(F)(F)F)c3ccccc3n1
CHEMBL1688003,2,Cc1cc(NC(=O)Nc2ccc(cc2)C(F)(F)F)c3ccccc3n1
CHEMBL1688005,2,COc1ccccc1NC(=O)Nc2cc(C)nc3ccccc23
CHEMBL547264,3.079181246,COc1cccc(NC(=O)Nc2cc(C)nc3ccccc23)c1
CHEMBL1254783,4.29666519,COc1ccc(NC(=O)Nc2cc(C)nc3ccccc23)cc1
CHEMBL1688006,3.612783857,COc1ccc(NC(=O)Nc2cc(C)nc3ccccc23)cc1OC
CHEMBL1688007,3.662757832,Cc1cc(NC(=O)Nc2ccccc2OC(F)(F)F)c3ccccc3n1
CHEMBL1688008,2.77815125,Cc1cc(NC(=O)Nc2cccc(OC(F)(F)F)c2)c3ccccc3n1
CHEMBL1254871,2.477121255,Cc1cc(NC(=O)Nc2ccc(OC(F)(F)F)cc2)c3ccccc3n1
CHEMBL1688009,4.322219295,CSc1ccccc1NC(=O)Nc2cc(C)nc3ccccc23
CHEMBL524969,3.113943352,CSc1ccc(NC(=O)Nc2cc(C)nc3ccccc23)cc1
CHEMBL1688010,2.301029996,Cc1cc(NC(=O)Nc2ccc(SC(F)(F)F)cc2)c3ccccc3n1
CHEMBL1688012,2.301029996,Cc1cc(NC(=O)Nc2ccccc2[N+](=O)[O-])c3ccccc3n1
CHEMBL1688014,2,Cc1cc(NC(=O)Nc2ccc(O)cc2)c3ccccc3n1
CHEMBL1688015,4.71432976,Cc1cc(NC(=O)Nc2ccccc2N)c3ccccc3n1
CHEMBL1688016,4.267171728,Cc1cc(NC(=O)Nc2ccc(N)cc2)c3ccccc3n1
CHEMBL1688017,3.579783597,CC(=O)c1ccc(NC(=O)Nc2cc(C)nc3ccccc23)cc1
CHEMBL1688018,2.77815125,COC(=O)c1cccc(NC(=O)Nc2cc(C)nc3ccccc23)c1
CHEMBL1688019,3.079181246,COC(=O)c1ccc(NC(=O)Nc2cc(C)nc3ccccc23)cc1
CHEMBL1688020,2.301029996,Cc1cc(NC(=O)Nc2ccccc2C(=O)N)c3ccccc3n1
CHEMBL1688021,2,Cc1cc(NC(=O)Nc2cccc(c2)C(=O)N)c3ccccc3n1
CHEMBL1688022,2.954242509,Cc1cc(NC(=O)Nc2ccc(cc2)C(=O)N)c3ccccc3n1
CHEMBL1688023,3.968482949,Cc1cc(NC(=O)Nc2ccc(cc2)C(=O)O)c3ccccc3n1
CHEMBL1688024,4.646403726,Cc1cc(NC(=O)Nc2ccc(F)cc2C(=O)O)c3ccccc3n1
CHEMBL1688025,4.424881637,Cc1cc(NC(=O)Nc2ccc(C(=O)O)c(O)c2)c3ccccc3n1
CHEMBL1688027,3.113943352,Cc1cc(NC(=O)Nc2ncccc2C)c3ccccc3n1
CHEMBL1688028,2.602059991,Cc1cc(NC(=O)Nc2cnc3ccccc3c2)c4ccccc4n1
CHEMBL1688029,2.477121255,Cc1cc(NC(=O)Nc2cccc3nsnc23)c4ccccc4n1
CHEMBL1688030,3.204119983,Cc1cc(NC(=O)Nc2ccc3OCOc3c2)c4ccccc4n1
CHEMBL1688031,3.86332286,Cc1cc(NC(=O)Nc2ccc3[nH]cnc3c2)c4ccccc4n1
CHEMBL1688365,4.903089987,O=C(COCc1ccccc1)N2CCN(CC2)c3ccccc3C#N
CHEMBL1688365,4.903089987,O=C(COCc1ccccc1)N2CCN(CC2)c3ccccc3C#N
CHEMBL1688365,4.903089987,O=C(COCc1ccccc1)N2CCN(CC2)c3ccccc3C#N
CHEMBL1689109,4.903089987,OC(=O)COc1ccc(Cl)cc1CN2CCN(CC2)S(=O)(=O)c3ccccc3
CHEMBL1689128,4.903089987,C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc3ccc(Cl)cc3
CHEMBL1688820,5.096910013,COC(=O)c1ccc(CNC(=O)C23CC4CC(CC(C4)C2)C3)cc1
CHEMBL1688823,5.096910013,COC(=O)c1ccc(CNC(=O)C2CCc3ccccc3C2)cc1
CHEMBL1688824,4.491361694,COC(=O)c1ccc(CNC(=O)c2ccc3ccccc3c2)cc1
CHEMBL1688825,4.491361694,COC(=O)c1ccc(CNC(=O)c2ccc3cc(O)ccc3c2)cc1
CHEMBL1688826,4.176091259,COC(=O)c1ccc(CNC(=O)c2ccc3cc(OC)ccc3c2)cc1
CHEMBL215387,4.799340549,OC(=O)CCCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2
CHEMBL1761598,5.680335513,COc1ccc(\\C=C(/C(C)O)\\c2cc(OC)c(OC)c(OC)c2)cc1O
CHEMBL1761585,4.812913357,Oc1ccc(cc1)N2C(=O)CS/C/2=N\\N=C\\3/C(=O)Nc4ccccc34
CHEMBL1761718,3.491361694,Oc1ccc(cc1)N2C(=O)CS/C/2=N\\N=C\\3/C(=O)Nc4ccc(Br)cc34
CHEMBL1762695,3.662757832,NS(=O)(=O)c1ccc(CCNc2nc(NCCc3ccc(Cl)cc3)nc4ccccc24)cc1
CHEMBL1762696,4.897627091,NS(=O)(=O)c1ccc(CCNc2ccnc(NCCc3ccc(Cl)cc3)n2)cc1
CHEMBL1762697,5.257678575,Clc1ccc(CCNc2nccc(n2)N3CCN(CC(=O)N4CCCCC4)CC3)cc1
CHEMBL1762703,6.053078443,CCN(Cc1ccncc1)C(=O)CN2CCN(CC2)c3ccnc(NCCc4ccc(Cl)cc4)n3
CHEMBL1762706,3.301029996,CCN(Cc1ccccc1)C(=O)CN2CCN(CC2)c3ccnc(NCCc4ccc(Cl)cc4)n3
CHEMBL1762110,5,CC(=O)NC[C@@H]1CC[C@H](CC1)c2nc(c3cc4ccccc4[nH]3)c5c(N)nccn25
CHEMBL1762114,5,CN(C)C(=O)N1CCC(CC1)c2nc(c3cc4ccccc4[nH]3)c5c(N)nccn25
CHEMBL1762515,4.397940009,NC1=Nc2c(cnn2CCN3CCOCC3)C4=NN(Cc5cccc(Cl)c5)C(=O)N14
CHEMBL1762514,5.243038049,NC1=Nc2c(cnn2CCN3CCOCC3)C4=NN(Cc5ccccc5)C(=O)N14
CHEMBL1762513,4.255272505,CN(C)CCn1ncc2C3=NN(Cc4cccc(Cl)c4)C(=O)N3C(=Nc12)N
CHEMBL1762512,5.397940009,CN(C)CCn1ncc2C3=NN(Cc4ccccc4)C(=O)N3C(=Nc12)N
CHEMBL1762511,4.079181246,NC1=Nc2c(cnn2C=C)C3=NN(Cc4cccc(Cl)c4)C(=O)N13
CHEMBL1762510,4.568201724,NC1=Nc2c(cnn2C=C)C3=NN(Cc4ccccc4)C(=O)N13
CHEMBL1762508,5,NC1=NC(=CC2=NN(Cc3ccccc3)C(=O)N12)c4cccnc4
CHEMBL1762507,4.397940009,COc1ccc(cc1)C2=CC3=NN(Cc4ccccc4)C(=O)N3C(=N2)N
CHEMBL1760026,5,NC1=NC(=CC2=NN(Cc3ccccc3)C(=O)N12)c4cccc(CO)c4
CHEMBL1762624,4.875061263,NC1=Nc2c(cnn2CCN3CCC4(CC3)OCCO4)C5=NN(Cc6ccccc6)C(=O)N15
CHEMBL1762628,4.875061263,CS(=O)(=O)N1CCN(CCn2ncc3C4=NN(Cc5ccccc5)C(=O)N4C(=Nc23)N)CC1
CHEMBL1762630,5,CC(C)(C)OC(=O)N1CCN(CCn2ncc3C4=NN(Cc5ccccc5)C(=O)N4C(=Nc23)N)CC1
CHEMBL1762636,4.698970004,NC1=Nc2c(cnn2CCN3CCN(CC3)c4cnccn4)C5=NN(Cc6ccccc6)C(=O)N15
CHEMBL1762638,5.243038049,NC1=Nc2c(cnn2C=C)C3=NN(CC4CC4)C(=O)N13
CHEMBL1762639,5.397940009,CN(C)CCn1ncc2C3=NN(CC4CC4)C(=O)N3C(=Nc12)N
CHEMBL1762640,5.397940009,NC1=Nc2c(cnn2CCN3CCOCC3)C4=NN(CC5CC5)C(=O)N14
CHEMBL1765201,5.658964843,COc1ccc(\\C=C(\\C(=O)C)/c2cc(OC)c(OC)c(OC)c2)cc1O
CHEMBL1767373,5.646403726,COc1cc(cc(OC)c1OC)\\C(=C/c2ccc(C)cc2)\\C(=O)C
CHEMBL1767370,5.503790683,COc1ccc(\\C=C(\\C(=O)C)/c2cc(OC)c(OC)c(OC)c2)cc1
CHEMBL1766583,5.477121255,CC(O)CN1C(C(=C(O)C1=O)C(=O)c2ccc(C)cc2)c3ccc(cc3)C(C)C
CHEMBL1766730,5.477121255,OC1=C(C(N(CC=C)C1=O)c2ccc(cc2)C(F)(F)F)C(=O)c3ccc(Cl)cc3
CHEMBL1766601,5.903089987,CCc1ccc(cc1)C2N(CC(C)O)C(=O)C(=C2C(=O)c3ccc(C)cc3)O
CHEMBL1766723,6.041392685,COc1cccc(c1)C(=O)C2=C(O)C(=O)N(CC(C)O)C2c3ccc(cc3)C(C)C
CHEMBL1766606,6.176091259,CC(O)CN1C(C(=C(O)C1=O)C(=O)c2ccc(C)cc2)c3ccc(cc3)C(F)(F)F
CHEMBL1766716,6.230448921,CC(C)c1ccc(cc1)C2N(CCO)C(=O)C(=C2C(=O)c3ccc(C)cc3)O
CHEMBL1766714,6.301029996,CC(O)CN1C(C(=C(O)C1=O)C(=O)c2ccc(C)cc2)c3ccc(Cl)c(c3)C(F)(F)F
CHEMBL1766609,6.361727836,CC(O)CN1C(C(=C(O)C1=O)C(=O)c2ccc(C)cc2)c3cc(cc(c3)C(F)(F)F)C(F)(F)F
CHEMBL1766728,6.361727836,OC1=C(C(N(CC=C)C1=O)c2ccc(cc2)C(F)(F)F)C(=O)c3cccnc3
CHEMBL1346735,6.431363764,CC(O)CN1C(C(=C(O)C1=O)C(=O)c2ccc(C)cc2)c3ccc(cc3)N(C)C
CHEMBL1766736,6.491361694,CCOc1ccccc1C(=O)C2=C(O)C(=O)N(CCCOC)C2c3ccc(c(F)c3)C(F)(F)F
CHEMBL1766731,6.531478917,COCCCN1C(C(=C(O)C1=O)C(=O)c2cccnc2)c3ccc(cc3)C(F)(F)F
CHEMBL1766608,6.544068044,CC(O)CN1C(C(=C(O)C1=O)C(=O)c2ccc(C)cc2)c3ccc(cc3C(F)(F)F)C(F)(F)F
