CMPD_CHEMBLID,exp,smiles
CHEMBL129880,5,C[C@H](NC(=O)OCc1ccccc1)C(=O)Nc2nnc(s2)S(=O)(=O)N
CHEMBL335243,5,NS(=O)(=O)c1nnc(NC(=O)CNC(=O)OCc2ccccc2)s1
CHEMBL130950,5,NS(=O)(=O)c1nnc(NC(=O)[C@H](Cc2ccccc2)NC(=O)OCc3ccccc3)s1
CHEMBL91302,5.84509804,NCCCCC(=O)Nc1nnc(s1)S(=O)(=O)N
CHEMBL20,5,CC(=O)Nc1nnc(s1)S(=O)(=O)N
CHEMBL97488,4.397940009,Nc1nccc(n1)c2csc(COc3ccc(Cl)cc3)n2
CHEMBL284134,3.100370545,CC(C)NC(=O)OCc1c(COC(=O)NC(C)C)c(c2ccc(Cl)c(Cl)c2)n3CCCc13
CHEMBL1551,3.954242509,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
CHEMBL3137846,4.071882007,CC(C1CC1C(=O)O)C2CC[C@H]3[C@@H]4[C@@H](O)CC5C[C@H](O)CCC5(C)[C@H]4CCC23C
CHEMBL11048,4.954242509,CN1C(=O)N(C)c2[nH]c(nc2C1=O)c3ccc(cc3)C(=O)O
CHEMBL27047,3.698970004,CN1C(=O)N(C)c2[nH]c(nc2C1=O)c3ccc(O)cc3
CHEMBL27667,4.604226053,CC(C)NC(=O)OCc1c(COC(=O)NC(C)C)c(c2ccc(Cl)c(Cl)c2)n3CC(O)Cc13
CHEMBL8488,7.301029996,CN1C(=O)N(C)c2[nH]c(nc2C1=O)c3ccc(cc3)S(=O)(=O)O
CHEMBL20402,4,CC(C)CCN1C(=O)N(CC(C)C)c2[nH]c(nc2C1=O)c3ccccc3
CHEMBL132818,4.939519253,CC(C)C[C@H](N)C(=O)N1CCC(CC1)N(CC=C(C)C)c2ccc(OCc3ccccc3)cc2
CHEMBL132818,8,CC(C)C[C@H](N)C(=O)N1CCC(CC1)N(CC=C(C)C)c2ccc(OCc3ccccc3)cc2
CHEMBL51657,4.84509804,CC1=CC(=O)Oc2c1ccc3oc(C)c(CO)c23
CHEMBL50703,2.568201724,CC1=CC(=O)Oc2c1ccc3oc(C)cc23
CHEMBL52360,4.748188027,COCc1c(C)oc2ccc3C(=CC(=O)Oc3c12)C
CHEMBL542371,6.602059991,Cl.CC1=CC(=O)Oc2c1ccc3oc(C)c(CN)c23
CHEMBL416,5.025305865,COc1c2OC(=O)C=Cc2cc3ccoc13
CHEMBL328180,6.361727836,[Na+].CC(C)c1cccc2c(CC3CC3)cc(c2c1)S(=O)(=O)[O-]
CHEMBL94471,3.378397901,[Na+].CC(C)c1cccc2c(cc(C(=O)[O-])c2c1)C(O)C3CC3
CHEMBL171537,4.342422681,Cc1cc2occ(C)c2c3OC(=O)C=Cc13
CHEMBL53569,5.021189299,O=C1Oc2c(C=C1)ccc3occc23
CHEMBL172673,4.079181246,CC1=CC(=O)Oc2c1ccc3occ(C)c23
CHEMBL354283,4.84509804,Cc1coc2ccc3C=CC(=O)Oc3c12
CHEMBL22932,4,CCc1nc(O)n(C(=O)C(C)C)c1C(=O)c2ccc(cc2)n3ccnc3C
CHEMBL428866,4.643452676,CCc1[nH]c(O)nc1C(=O)c2ccc(cc2)n3ccnc3C
CHEMBL279714,4.397940009,CCc1nc(O)n(C(=O)Cc2ccccc2)c1C(=O)c3ccc(cc3)n4ccnc4C
CHEMBL277201,4.602059991,CCc1nc(O)n(C(=O)C)c1C(=O)c2ccc(cc2)n3ccnc3C
CHEMBL424588,4.477121255,CCC(=O)n1c(O)nc(CC)c1C(=O)c2ccc(cc2)n3ccnc3C
CHEMBL277482,4.361727836,CCc1nc(O)n(C(=O)c2ccccc2)c1C(=O)c3ccc(cc3)n4ccnc4C
CHEMBL2112826,4.383815366,C[C@H](c1ccccc1)n2c(C)c(C)c3c(NCCN)nc(nc23)c4ccccc4
CHEMBL71856,7.255272505,OC(=O)c1cc(N(CCCl)CCCl)c(cc1[N+](=O)[O-])[N+](=O)[O-]
CHEMBL97139,3.86923172,Cc1[nH]c2nc(nc(N)c2c1C)c3ccccc3
CHEMBL95101,2,Cc1c(C)n(c2ccccc2)c3nc(nc(N)c13)c4ccccc4
CHEMBL350469,4.255272505,CCCN1C(=O)N(CCC)c2nc([nH]c2C1=O)c3ccc(OC)cc3O
CHEMBL23330,6.897627091,NC(=O)c1cc(N2CC2)c(cc1[N+](=O)[O-])[N+](=O)[O-]
CHEMBL71245,5.301029996,CNC(=O)c1cc(N(CCCl)CCCl)c(cc1[N+](=O)[O-])[N+](=O)[O-]
CHEMBL304537,4.477121255,[O-][N+](=O)c1cc(c(cc1N(CCCl)CCCl)C(=O)N2CCOCC2)[N+](=O)[O-]
CHEMBL330105,3.544068044,Cc1c(C)n(c2ccccc2)c3nc(nc(N)c13)c4ccc(Cl)cc4
CHEMBL70238,5.204119983,NS(=O)(=O)c1cc(N(CCCl)CCCl)c(cc1[N+](=O)[O-])[N+](=O)[O-]
CHEMBL158077,6.748188027,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3ccc(OCC(=O)N)cc3O
CHEMBL71503,5.113943352,CN(C)C(=O)c1cc(N(CCCl)CCCl)c(cc1[N+](=O)[O-])[N+](=O)[O-]
CHEMBL97386,3.763427994,Cc1[nH]c2nc(nc(N)c2c1C)c3ccc(Cl)cc3
CHEMBL306447,5.924279286,CS(=O)(=O)OCCN(CCCl)c1cc(C(=O)N)c(cc1[N+](=O)[O-])[N+](=O)[O-]
CHEMBL143586,4.049218023,CCC(CO)Nc1nc(nc2c1c(C)c(C)n2[C@H](C)c3ccccc3)c4ccc(Cl)cc4
CHEMBL423239,5.255272505,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3ccc(cc3)C(=O)O
CHEMBL304553,7.041392685,OC(=O)CCNC(=O)c1cc(N(CCCl)CCCl)c(cc1[N+](=O)[O-])[N+](=O)[O-]
CHEMBL18,4.602059991,CCOc1ccc2nc(sc2c1)S(=O)(=O)N
CHEMBL88232,7.857332496,NS(=O)(=O)c1nnc(s1)N2C(=O)c3cccnc3C2=O
CHEMBL347687,4.146128036,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3ccc(OC)cc3
CHEMBL218490,7.77815125,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(cc12)S(=O)(=O)N
CHEMBL68479,5.079181246,[O-][N+](=O)c1cc(c(cc1C#N)N(CCCl)CCCl)[N+](=O)[O-]
CHEMBL281563,6.86923172,OCC(O)CNC(=O)c1cc(N(CCCl)CCCl)c(cc1[N+](=O)[O-])[N+](=O)[O-]
CHEMBL70163,5.204119983,CCN(CCCl)c1cc(C(=O)N)c(cc1[N+](=O)[O-])[N+](=O)[O-]
CHEMBL2112805,3.477121255,C[C@H](c1ccccc1)n2c3ccccc3c4c(N)nc(nc24)c5ccncc5
CHEMBL157655,6.204119983,CCCN1C(=O)N(CCC)c2[nH]cnc2C1=O
CHEMBL156178,6.041392685,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3ccc(OCC(=O)O)cc3O
CHEMBL307986,7.62324929,C[N+](C)([O-])CCNC(=O)c1cc(N(CCCl)CCCl)c(cc1[N+](=O)[O-])[N+](=O)[O-]
CHEMBL156627,3.698970004,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3ccc(cc3)C(=O)N
CHEMBL312150,2.414973348,C[C@H](c1ccccc1)n2c(C)c(C)c3c(N)nc(nc23)c4ccccc4
CHEMBL158507,4.255272505,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3ccccc3
CHEMBL156863,4.041392685,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3ccc(O)cc3O
CHEMBL308469,4.579783597,NC(=S)c1cc(N(CCCl)CCCl)c(cc1[N+](=O)[O-])[N+](=O)[O-]
CHEMBL142815,4.120573931,CCC(CO)Nc1nc(nc2c1c(C)c(C)n2C3CCCC3)c4ccccc4
CHEMBL20,6.505149978,CC(=O)Nc1nnc(s1)S(=O)(=O)N
CHEMBL329579,3.447158031,CC(c1ccccc1)n2c(C)c(C)c3c(N)nc(nc23)c4cccc(Cl)c4
CHEMBL432540,7.505149978,CS(=O)(=O)NS(=O)(=O)c1cc(N(CCCl)CCCl)c(cc1[N+](=O)[O-])[N+](=O)[O-]
CHEMBL85079,7.919078092,NS(=O)(=O)c1nnc(NC(=O)c2cccc(n2)C(=O)O)s1
CHEMBL183,4.491361694,CCCN1C(=O)N(CCC)c2nc([nH]c2C1=O)C3CCCC3
CHEMBL45575,7.544068044,CN(C)CCNC(=O)c1cc(N(CCCl)CCCl)c(cc1[N+](=O)[O-])[N+](=O)[O-]
CHEMBL143749,3.698970004,C[C@@H](c1ccccc1)n2c3ccccc3c4c(N)nc(nc24)c5ccccn5
CHEMBL90382,7.908485019,NS(=O)(=O)c1nnc(NC(=O)CCN2C(=O)c3cccnc3C2=O)s1
CHEMBL85120,7.897627091,CN1N=C(S/C/1=N\\C(=O)c2cccc(n2)C(=O)O)S(=O)(=O)N
CHEMBL313770,7.763427994,CCN(C1CC(C)S(=O)(=O)c2sc(cc12)S(=O)(=O)N)C(=O)c3cccc(n3)C(=O)O
CHEMBL313770,7.806179974,CCN(C1CC(C)S(=O)(=O)c2sc(cc12)S(=O)(=O)N)C(=O)c3cccc(n3)C(=O)O
CHEMBL281812,5.278753601,NC(=O)c1cc(N(CCCl)CCCl)c(cc1[N+](=O)[O-])[N+](=O)[O-]
CHEMBL73170,7.579783597,CCN(CCCl)c1cc(C(=O)NCCN(C)C)c(cc1[N+](=O)[O-])[N+](=O)[O-]
CHEMBL79415,2.681241237,C[C@H](c1ccccc1)n2c3ccccc3c4c(N)nc(nc24)c5ccccc5
CHEMBL157856,5.851258349,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3ccc(OCC(=O)NCCN)cc3O
CHEMBL160369,4.86923172,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)C3CCCCC3
CHEMBL23612,4.62324929,NC(=O)c1cc(N(CCBr)CCBr)c(cc1[N+](=O)[O-])[N+](=O)[O-]
CHEMBL68861,6.672097858,[O-][N+](=O)c1cc(c(cc1N(CCCl)CCCl)C(=O)NCCN2CCOCC2)[N+](=O)[O-]
CHEMBL67870,5,OCCNC(=O)c1cc(N(CCCl)CCCl)c(cc1[N+](=O)[O-])[N+](=O)[O-]
CHEMBL87141,7.819543936,NS(=O)(=O)c1ccc(NC(=O)c2cccc(n2)C(=O)O)c(F)c1
CHEMBL267060,4.698970004,COC(=O)C1CSC(=N1)c2ccccc2O
CHEMBL156975,5.806179974,COc1ncnc2c1ncn2[C@@H]3O[C@H](CO)[C@@H](OC(=O)C(C)(C)C)[C@@H]3OC(=O)C(C)(C)C
CHEMBL157464,6.113943352,CCCCC(=O)OC[C@H]1O[C@H]([C@@H](OC(=O)CCCC)[C@@H]1O)n2cnc3c(OC)ncnc23
CHEMBL156344,6.130333768,COc1ncnc2c1ncn2[C@@H]3O[C@H](COC(=O)C(C)(C)C)[C@@H](O)[C@@H]3OC(=O)C(C)(C)C
CHEMBL158131,8.235528447,COc1ncnc2c1ncn2[C@@H]3O[C@H](CO)[C@@H](OC(=O)C)[C@@H]3OC(=O)C
CHEMBL434842,5.84135947,CCCCC(=O)O[C@@H]1[C@@H](CO)O[C@H]([C@H]1OC(=O)CCCC)n2cnc3c(OC)ncnc23
CHEMBL346708,3.698970004,COc1ncnc2c1ncn2[C@@H]3O[C@H](COC(=O)c4ccccc4)[C@@H](O)[C@@H]3OC(=O)c5ccccc5
CHEMBL157505,6.51851394,COc1ncnc2c1ncn2[C@@H]3O[C@H](CO)[C@@H](OC(=O)C(C)C)[C@@H]3OC(=O)C(C)C
CHEMBL18755,6.908485019,CC1CN1CC(O)CC2CC2COC(CO)CO
CHEMBL348628,5.146128036,CCCCCC(=O)O[C@@H]1[C@@H](CO)O[C@H]([C@H]1OC(=O)CCCCC)n2cnc3c(OC)ncnc23
CHEMBL24973,5,Fc1cc(Sc2ccc3\\C(=N\\OCc4ccncc4)\\CCc3c2)cc(c1)C5CCOCC5
CHEMBL27043,4.414973348,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3ccc(OCC(=O)N)cc3
CHEMBL155705,4.892094603,CCCCC(=O)OC[C@H]1O[C@H]([C@@H](O)[C@@H]1OC(=O)CCCC)n2cnc3c(OC)ncnc23
CHEMBL345159,4.113943352,COc1ncnc2c1ncn2[C@@H]3O[C@H](CO)[C@@H](OC(=O)c4ccccc4)[C@@H]3OC(=O)c5ccccc5
CHEMBL157303,4.51851394,COc1ncnc2c1ncn2[C@@H]3O[C@H](COC(=O)c4ccccc4)[C@@H](OC(=O)c5ccccc5)[C@@H]3O
CHEMBL349569,6.079181246,COc1cc2cc([nH]c2cc1OCCN(C)C)C(=O)N3CC(CCl)c4ccc(N)cc34
CHEMBL273094,4.954242509,CCCN1C(=O)N(CCC)c2nc([nH]c2C1=O)c3ccc(OCC(=O)NCCN)cc3
CHEMBL155245,5.631443769,COc1ncnc2c1ncn2[C@@H]3O[C@H](COC(=O)C(C)C)[C@@H](OC(=O)C(C)C)[C@@H]3O
CHEMBL346480,4.672097858,COc1cc(OCCN(C)C)c2[nH]c(cc2c1)C(=O)N3CC(CCl)c4ccc(N)cc34
CHEMBL350481,5.625312451,CCCC(=O)OC[C@H]1O[C@H]([C@@H](O)[C@@H]1OC(=O)CCC)n2cnc3c(OC)ncnc23
CHEMBL155814,7.371067862,CCC(=O)O[C@@H]1[C@@H](CO)O[C@H]([C@H]1OC(=O)CC)n2cnc3c(OC)ncnc23
CHEMBL155709,6.378397901,CCC(=O)OC[C@H]1O[C@H]([C@@H](O)[C@@H]1OC(=O)CC)n2cnc3c(OC)ncnc23
CHEMBL157568,6.959518377,COc1ncnc2c1ncn2[C@@H]3O[C@H](COC(=O)C(C)C)[C@@H](O)[C@@H]3OC(=O)C(C)C
CHEMBL346522,5.84509804,CN(C)CCOc1ccc2[nH]c(cc2c1)C(=O)N3CC(CCl)c4ccc(N)cc34
CHEMBL156371,6.982271233,CCCC(=O)O[C@@H]1[C@@H](CO)O[C@H]([C@H]1OC(=O)CCC)n2cnc3c(OC)ncnc23
CHEMBL282308,3.662757832,CO[C@@]1(CCO[C@@H](C)C1)c2cc(F)cc(c2)S(=O)(=O)c3ccc(cc3)\\C(=N\\O)\\C
CHEMBL157394,4.505149978,COc1ncnc2c1ncn2[C@@H]3O[C@H](COC(=O)C(C)(C)C)[C@@H](OC(=O)C(C)(C)C)[C@@H]3O
CHEMBL8770,4.875061263,OC(=O)C1CSC(=N1)c2ccccc2O
CHEMBL157635,7.697229343,COc1ncnc2c1ncn2[C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3O
CHEMBL25627,3,CO[C@@]1(CCO[C@@H](C)C1)c2cnc(s2)S(=O)(=O)c3ccc(cc3)\\C(=N\\OCC#N)\\C
CHEMBL27155,3.505149978,CCCN1C(=O)N(CCC)c2[nH]c(nc2C1=O)c3ccc(O)cc3
CHEMBL157136,4.361727836,COc1ccc2[nH]c(cc2c1)C(=O)N3CC(CCl)c4ccc(N)cc34
CHEMBL346828,7.089905111,COc1ncnc2c1ncn2[C@@H]3O[C@H](COC(=O)C)[C@@H](OC(=O)C)[C@@H]3O
CHEMBL26882,4.491361694,CO[C@@]1(CCO[C@@H](C)C1)c2cnc(s2)S(=O)(=O)c3ccc(cc3)\\C(=N\\O)\\C
CHEMBL282773,2.77815125,CO[C@@]1(CCO[C@@H](C)C1)c2cc(F)cc(Sc3ccc(cc3)\\C(=N\\O)\\C)c2
CHEMBL18370,7,CC1CN1CC(O)CC2CC2COC(COC(CO)CO)COC(CO)CO
CHEMBL36799,4.505149978,COc1cc2cc([nH]c2c(OC)c1OC)C(=O)N3CC(CCl)c4ccc(N)cc34
CHEMBL158153,6.851258349,COc1ncnc2c1ncn2[C@@H]3O[C@H](COC(=O)C)[C@@H](O)[C@@H]3OC(=O)C
CHEMBL369360,4.851258349,COc1cc2c(Nc3c(Cl)ccc4OCOc34)ncnc2cc1OCCCN5CCOCC5
CHEMBL354145,4,COc1cc2c(Nc3c(Cl)ccc4OCOc34)ncnc2cc1OCc5ccnc(c5)C#N
CHEMBL169186,6.301029996,COc1cc2c(Nc3c(Cl)ccc4OCOc34)ncnc2cc1OCCCN5CCCCC5
CHEMBL170984,6.51851394,COc1cc2c(Nc3c(Cl)ccc4OCOc34)ncnc2cc1OCC5CCN(C)CC5
CHEMBL341002,7.792391689,CCNC1CC(C)S(=O)(=O)c2sc(cc12)S(=O)(=O)NC(=O)CNC
CHEMBL19,7.079181246,CN1N=C(S/C/1=N/C(=O)C)S(=O)(=O)N
CHEMBL126179,7.698970004,NCC(=O)NCC(=O)NS(=O)(=O)c1nc2ccc(OCCO)cc2s1
CHEMBL3137837,5.053078443,CC(CCC(=O)N1CCC[C@@H]1C(=O)O)C2CC[C@H]3[C@@H]4[C@@H](O)CC5C[C@H](O)CC[C@]5(C)[C@H]4CC[C@]23C
CHEMBL218490,7.77815125,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(cc12)S(=O)(=O)N
CHEMBL2114111,5.653212514,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O)C4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
CHEMBL124450,7.770852012,NCC(=O)NCC(=O)Nc1c(Cl)c(Cl)c(cc1S(=O)(=O)N)S(=O)(=O)N
CHEMBL272621,4.176091259,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
CHEMBL286108,7.792391689,NS(=O)(=O)c1nnc(NC(=O)CCNC(=O)CNCC(=O)O)s1
CHEMBL3138196,4.770852012,CC(CCC(=O)N1CCC[C@H]1C(=O)O)C2CC[C@H]3[C@@H]4[C@@H](O)CC5C[C@H](O)CC[C@]5(C)[C@H]4CC[C@]23C
CHEMBL3138200,4.653212514,CC(CCC(=O)O)C1CC[C@H]2[C@@H]3C[C@H](O)C4C[C@H](O)CCC4(C)[C@H]3C[C@H](O)C12C
CHEMBL122808,7.73239376,CNCC(=O)Nc1cc(Cl)c(cc1S(=O)(=O)N)S(=O)(=O)N
CHEMBL3138194,4.716003344,CC(CCC(=O)N1CCC[C@@H]1C(=O)O)C2CC[C@H]3[C@@H]4C[C@H](O)C5C[C@H](O)CC[C@]5(C)[C@H]4CC[C@]23C
CHEMBL332648,7.875061263,CN(CC(=O)NCCC(=O)Nc1nnc(s1)S(=O)(=O)N)C(=N)N
CHEMBL331527,7.707570176,NCC(=O)NCC(=O)Nc1ccc(cc1)S(=O)(=O)Nc2nnc(s2)S(=O)(=O)N
CHEMBL20,6.505149978,CC(=O)Nc1nnc(s1)S(=O)(=O)N
CHEMBL1551,3.903089987,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
CHEMBL451190,7.812913357,NCC(=O)Nc1ccc(cc1)S(=O)(=O)Nc2nnc(s2)S(=O)(=O)N
CHEMBL35498,7.643452676,NS(=O)(=O)c1nc2ccc(OC(=O)CNCCNCC(=O)O)cc2s1
CHEMBL3137838,3.903089987,CC(CCC(=O)NCC(=O)O)C1CC[C@H]2[C@@H]3[C@H](O)CC4C[C@H](O)CCC4(C)[C@H]3CCC12C
CHEMBL218490,7.77815125,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(cc12)S(=O)(=O)N
CHEMBL62782,7.763427994,NS(=O)(=O)C1=NN2C(=NC(=O)NS2(=O)=O)S1
CHEMBL65455,6.301029996,NS(=O)(=O)C1=NN2CCS(=O)(=O)N=C2S1
CHEMBL423848,6.544068044,NS(=O)(=O)C1=NN2C(=O)N(CCCl)C(=O)N=C2S1
CHEMBL430596,6.698970004,COC1=CC(=O)N=C2SC(=NN12)S(=O)(=O)N
CHEMBL303108,7.230448921,NS(=O)(=O)C1=NN2C(=CC(=O)N=C2S1)O
CHEMBL19,6.698970004,CN1N=C(S/C/1=N/C(=O)C)S(=O)(=O)N
CHEMBL294799,6.681241237,CCN1C(=O)N=C2SC(=NN2C1=O)S(=O)(=O)N
CHEMBL65604,6.748188027,CN1C(=O)N=C2SC(=NN2C1=O)S(=O)(=O)N
CHEMBL20,6.505149978,CC(=O)Nc1nnc(s1)S(=O)(=O)N
CHEMBL64055,6.602059991,NS(=O)(=O)C1=NN2C(=O)NC(=O)N=C2S1
CHEMBL293684,6.903089987,CN1N=C(S/C/1=N\\C(=O)C(F)(F)F)S(=O)(=O)N
CHEMBL186526,4,CN(C)c1cccc(c1)C(=O)Nc2ccc(C)c(NC(=O)c3ccc(O)cc3)c2
CHEMBL195683,5.397940009,CC(C(=O)Nc1cc([nH]n1)C2CC2)c3ccc(cc3)N4CCCC4=O
CHEMBL192471,5.397940009,C[C@@H](C(=O)Nc1cc([nH]n1)C2CC2)c3ccc(cc3)N4CCCC4=O
CHEMBL191144,5.378397901,C[C@H](C(=O)Nc1cc([nH]n1)C2CC2)c3ccc(cc3)N4CCCC4=O
CHEMBL191144,5.397940009,C[C@H](C(=O)Nc1cc([nH]n1)C2CC2)c3ccc(cc3)N4CCCC4=O
CHEMBL191865,5.380211242,CC(C(=O)Nc1cc([nH]n1)C2CC2)c3ccc(cc3)N4CCCCC4=O
CHEMBL192556,5.079181246,CC(C(=O)Nc1cc([nH]n1)C2CC2)c3ccc(cc3)N4CCC(C(=O)N)C4=O
CHEMBL193673,5.346352974,CC(C(=O)Nc1cc([nH]n1)C2CC2)c3ccc(cc3)N4C(C)CCC4=O
CHEMBL192440,4.698970004,CC(C(=O)Nc1cc([nH]n1)C2CC2)c3ccc(cc3)N4C(CCC4=O)c5ccccc5
CHEMBL366032,4.079181246,CC(C(=O)Nc1cc([nH]n1)C2CC2)c3ccc(cc3)N4Cc5ccccc5C4=O
CHEMBL192126,4.707570176,C[C@@H](C(=O)Nc1cc([nH]n1)C2CC2)c3ccc(cc3)N4Cc5ccccc5C4=O
CHEMBL190446,3.698970004,C[C@H](C(=O)Nc1cc([nH]n1)C2CC2)c3ccc(cc3)N4Cc5ccccc5C4=O
CHEMBL373346,5.342422681,CC(C(=O)Nc1cc([nH]n1)C2CC2)c3ccc(cc3)N4C(=C)CCC4=O
CHEMBL192716,5.350248018,CC(C(=O)Nc1cc([nH]n1)C2CC2)c3ccc(cc3)N4CCNC4=O
CHEMBL189047,5.342422681,C[C@@H](C(=O)Nc1cc([nH]n1)C2CC2)c3ccc(cc3)N4CCNC4=O
CHEMBL192602,5.352182518,C[C@H](C(=O)Nc1cc([nH]n1)C2CC2)c3ccc(cc3)N4CCNC4=O
CHEMBL193288,5.303196057,CC(C(=O)Nc1cc([nH]n1)C2CC2)c3ccc(cc3)N4CC(=O)NC4=O
CHEMBL372467,5.338456494,CC(C(=O)Nc1cc([nH]n1)C2CC2)c3ccc(cc3)N4C(=O)CNC4=O
CHEMBL193210,5.367355921,CC(C(=O)Nc1cc([nH]n1)C2CC2)c3ccc(cc3)n4ccnc4O
CHEMBL370817,5.037426498,CC(C(=O)Nc1cc([nH]n1)C2CC2)c3ccc(cc3)n4cnnc4O
CHEMBL191948,3.301029996,CC(C(=O)Nc1cc([nH]n1)C2CC2)c3ccc(cc3)N4CCN(Cc5ccccc5)C4=O
CHEMBL359556,5.344392274,CC(C(=O)Nc1cc([nH]n1)C2CC2)c3ccc(cc3)N4CCN(C)C4=O
CHEMBL365355,5.338456494,C[C@@H](C(=O)Nc1cc([nH]n1)C2CC2)c3ccc(cc3)N4CCN(C)C4=O
CHEMBL192042,5.322219295,C[C@H](C(=O)Nc1cc([nH]n1)C2CC2)c3ccc(cc3)N4CCN(C)C4=O
CHEMBL192339,5.346352974,CC(C(=O)Nc1cc([nH]n1)C2CC2)c3ccc(cc3)N4CCOC4=O
CHEMBL192179,5.342422681,C[C@@H](C(=O)Nc1cc([nH]n1)C2CC2)c3ccc(cc3)N4CCOC4=O
CHEMBL191834,5.352182518,C[C@H](C(=O)Nc1cc([nH]n1)C2CC2)c3ccc(cc3)N4CCOC4=O
CHEMBL191834,5.365487985,C[C@H](C(=O)Nc1cc([nH]n1)C2CC2)c3ccc(cc3)N4CCOC4=O
CHEMBL370724,5.130333768,CC(C(=O)Nc1cc([nH]n1)C2CC2)c3ccc(cc3)N4CCCS4(=O)=O
CHEMBL190206,3.477121255,CC(C(=O)Nc1cc([nH]n1)C2CC2)c3ccc(cc3)N4CCCC4
CHEMBL365341,4.380211242,C[C@H](C(=O)Nc1cc([nH]n1)C2CC2)c3ccc(cc3)N4CCCC4
CHEMBL115220,4.342422681,O=C(Cc1ccc2ccccc2c1)Nc3cc(n[nH]3)C4CC4
CHEMBL365735,5.301029996,c1ccc2cc(ccc2c1)c3cccnc3
CHEMBL362968,4.897627091,COc1ccc2cc(ccc2c1)c3cccnc3
CHEMBL195571,5.361727836,Oc1ccc2cc(ccc2c1)c3cccnc3
CHEMBL193534,3.113943352,Brc1ccc2cc(ccc2c1)c3cccnc3
CHEMBL196796,5.204119983,N#Cc1ccc2cc(ccc2c1)c3cccnc3
CHEMBL197576,3.880813592,COc1ccc2cc(ccc2c1Cl)c3cccnc3
CHEMBL196328,4.591064607,COc1ccc2cc(ccc2c1Br)c3cccnc3
CHEMBL381014,3.857332496,COc1ccc2c(Cl)c(ccc2c1Cl)c3cccnc3
CHEMBL371430,4.146128036,COc1ccc2ccc(c(Cl)c2c1)c3cccnc3
CHEMBL438802,4.851258349,COC(=O)c1ccc2cc(ccc2c1)c3cccnc3
CHEMBL195996,5.447158031,c1ccc2cc(ccc2c1)n3ccnc3
CHEMBL196091,4,Cc1cc(nc2ccc(NC(=O)COc3ccc(Cl)cc3Cl)cc12)N4CCOCC4
CHEMBL198361,4.397940009,Cc1cc(nc2ccc(NC(=O)COc3ccc(OC(F)(F)F)cc3)cc12)N4CCOCC4
CHEMBL184084,5.079181246,CN1CCN(CC1)c2cc(C)c3cc(NC(=O)COc4ccc(OC(F)(F)F)cc4)ccc3n2
CHEMBL196667,4.397940009,Cc1cc(nc2ccc(NC(=O)COc3ccc(Cl)cc3Cl)cc12)N4CCNCC4
CHEMBL195351,4.397940009,Cc1cc(nc2ccc(NC(=O)\\C=C\\c3ccc(OC(F)(F)F)cc3)cc12)N4CCNCC4
CHEMBL427540,5.176091259,Cc1cc(nc2ccc(NC(=O)COc3ccc(OC(F)(F)F)cc3)cc12)N4CC5CC4CN5
CHEMBL197026,5.176091259,Cc1cc(nc2ccc(NC(=O)COc3ccc(OC(F)(F)F)cc3)cc12)N4CCC(N)CC4
CHEMBL194408,4.903089987,CN(C)CCN(C)c1cc(C)c2cc(NC(=O)COc3ccc(Cl)cc3Cl)ccc2n1
CHEMBL373084,5,CNCCN(C)c1cc(C)c2cc(NC(=O)COc3ccc(Cl)cc3Cl)ccc2n1
CHEMBL197245,3.698970004,CN(CCO)c1cc(C)c2cc(NC(=O)COc3ccc(Cl)cc3Cl)ccc2n1
CHEMBL187756,4.397940009,CN1CCN(CC1)c2cc(C)c3cc(NC(=O)COc4ccc(Cl)cc4Cl)ccc3n2
CHEMBL381206,3.477121255,COc1ccc(Cl)c(Nc2ncnc3cc(OCCCN4CCOCC4)cc(OC(C)C)c23)c1
CHEMBL383104,4.591064607,CCCCNC(=O)N1Cc2n[nH]c(NC(=O)Cc3ccc(cc3)N4CCCC4)c2C1
